scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	consensus_divergent_sites	population_divergent_sites
TOBG_CPC-58.fna_25999	5732	0.0842637822749476	0.0842637822749476		0	0.2777830039287283	0.0036693612118882	0.0	0.071704267545449				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_28463	8331	0.94898571600048	0.5673988716840715	0.010666666428248	1	1.0883059800854655	0.0119241797696967	0.0180050414115952	0.5674054601411868	0.0			0.0	0.98	0.98	3	0	3	3	3
TOBG_CPC-58.fna_3021	12391	0.8506173835848599	0.5269953998870147	0.019844961258792	1	1.0472838913635023	0.0094086815692115	0.0104107820192074	0.5281504761863615	0.0			0.0	0.992248062015504	0.992248062015504	1	2	3	1	1
TOBG_CPC-58.fna_3025	44850	0.9960535117056856	0.5585284280936454	0.032031418364725	1	1.1821253413517707	0.00558196546782	0.0126421404682274	0.5850159739077063	0.0			0.0	0.964726631393298	0.9911816578483243	6	29	35	20	5
TOBG_CPC-58.fna_3122	8514	0.9249471458773784	0.5319473807845901	0.0369327072526367	1	1.1584093787285612	0.0125551165401338	0.0166784120272492	0.5581250386545276	0.0			0.0	0.9788732394366196	0.9788732394366196	5	5	10	3	3
TOBG_CPC-58.fna_3153	24288	0.9032855731225296	0.5577651515151515	0.0177777781688347	1	1.0633317060065106	0.0068231014280522	0.0077816205533596	0.5495918742200072	0.0			0.0	0.984126984126984	0.9894179894179894	2	5	7	3	2
TOBG_CPC-58.fna_3211	29312	0.7672284388646288	0.4445619541484716	0.0196210164432377	0	1.078218239882671	0.006297836138155	0.0088018558951965	0.4920959420367599	0.0			0.0	0.9728682170542636	0.992248062015504	2	6	8	7	2
TOBG_CPC-58.fna_340	61489	0.9355657109401682	0.539820130429833	0.0262838468080809	1	1.1096638049288534	0.004475032944435	0.0077412220071882	0.5622487808400352	0.0			0.0	0.9705882352941176	0.9747899159663864	12	6	18	14	12
TOBG_CPC-58.fna_3417	24019	1.2084183354844082	0.6167617302968483	0.0227539490508494	1	1.316556820795248	0.0084951526503072	0.0294766643074232	0.6559723992994475	0.0			0.0	0.9830508474576272	0.9957627118644068	3	24	27	12	3
TOBG_CPC-58.fna_37188	5774	0.2000346380325597	0.1679944579147904		0	0.4733932211758858	0.0062304764089014	0.0	0.1619106702068135				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_4501	39972	1.055764034824377	0.5935905133593515	0.0228775468125009	1	1.185411822951166	0.0059292088426701	0.0132342639847893	0.6063289601829783	0.0			0.0	0.9754253308128544	0.9924385633270322	5	15	20	13	4
TOBG_CPC-58.fna_4611	7234	0.9518938346696156	0.6010505944152613		1	0.9989806149629472	0.0117462118233283	0.0	0.5685148811232087				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_4709	21847	1.376527669702934	0.7201904151599762	0.021567877574359	1	1.252866597042218	0.0084765448825477	0.0239392136220076	0.7034305728625805	0.0			0.0	0.977055449330784	0.9808795411089866	10	9	19	12	10
TOBG_CPC-58.fna_4715	36771	1.1501454950912404	0.6425715917434935	0.0210877761894743	1	1.191491765098665	0.0062136134205865	0.0168339180332327	0.6378071492622204	0.0			0.0	0.9822294022617124	0.9870759289176092	9	13	22	11	8
TOBG_CPC-58.fna_48102	9963	0.4264779684833885	0.349292381812707		0	0.633699723803964	0.0063490719566581	0.0	0.3137958125292942				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_5119	16255	0.1825284527837588	0.1531221162719163		0	0.456905596508983	0.0035838213298521	0.0	0.1488548694888463				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_548	29362	0.75767999455078	0.4506505006470949	0.0170212768493814	0	1.0305743120299116	0.0060144219252436	0.0016007083986104	0.4877955591922162	0.0			0.0	1.0	1.0	0	1	1	0	0
TOBG_CPC-58.fna_5565	12895	0.6701822411787515	0.4297789841023652	0.0231594862281412	0	1.0136059681573686	0.0089263790767631	0.0107018224117875	0.4466535152495663	0.0			0.0	0.9637681159420288	0.9637681159420288	5	0	5	5	5
TOBG_CPC-58.fna_5728	8462	0.2442684944457575	0.2005436067123611		0	0.5327933086657484	0.0057922582176978	0.0	0.1940141404367555				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_5759	102548	1.2386199633342434	0.6801790381089831	0.0241737693740475	1	1.19778700089316	0.0037404005804426	0.0151148730350665	0.6650256869716102	0.0			0.0	0.9703225806451612	0.9838709677419356	26	43	69	46	25
TOBG_CPC-58.fna_5801	40337	0.9051987009445422	0.5852195254976821	0.0175342461834214	1	0.9666512055543052	0.0048130833517241	0.0018097528323871	0.5503521026989624	0.0			0.0	0.9863013698630136	0.9863013698630136	1	0	1	1	1
TOBG_CPC-58.fna_5892	56383	0.8697657095223738	0.5472216802937055	0.0373560422963469	1	1.0252015651601032	0.0043175663662362	0.0048596208076902	0.5360614270986992	0.0			0.0	0.9708029197080292	0.9744525547445256	7	7	14	8	7
TOBG_CPC-58.fna_601	91434	0.9314040728831724	0.5654133035850997	0.0337900342728128	1	1.076567405660422	0.0035603258056228	0.0066058577771944	0.5606372056410004	0.0			0.0	0.9751655629139072	0.9950331125827816	4	21	25	15	3
TOBG_CPC-58.fna_6076	49764	1.20731854352544	0.6737199582027168	0.0353065787375658	1	1.1839671808100387	0.0053074558102662	0.0139860139860139	0.6556381462157966	0.0			0.0	0.9813218390804598	0.992816091954023	6	26	32	13	5
TOBG_CPC-58.fna_6485	74126	1.1459946577449207	0.6405040066913094	0.0321383015266718	1	1.1615695410024458	0.0042664126869428	0.0089307395515743	0.6364772081190944	0.0			0.0	0.972809667673716	0.9803625377643505	15	17	32	18	13
TOBG_CPC-58.fna_6540	6506	0.9623424531201968	0.5438057177989548	0.0126570045300151	1	1.245821414232238	0.0154465729984288	0.0282815862280971	0.5724775109846629	0.0			0.0	0.9945652173913044	1.0	1	3	4	1	0
TOBG_CPC-58.fna_6750	13691	0.0238112628734204	0.0238112628734204		0	0.1524607708028309	0.0013030359177347	0.0	0.0208058535354813				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_6751	10674	0.842327150084317	0.5165823496346262	0.0	1	1.00810081188192	0.0097579976636175	9.36855911560802e-05	0.5246837340822078	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_CPC-58.fna_6948	23655	0.074571972098922	0.0430352990911012		0	0.3858879819465214	0.0025090479257376	0.0	0.0637259448188134				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_744	58316	1.2840043898758489	0.7069071952808834	0.0179046523406019	1	1.1619667232787716	0.0048117554934453	0.0099115165649221	0.6781841772960088	0.0			0.0	0.972318339100346	0.9878892733564014	9	10	19	16	7
TOBG_CPC-58.fna_7513	61019	0.8922302889264	0.5425195430931349	0.0324324321102451	1	1.047107445392167	0.0042389887437257	0.0054573165735262	0.5451735426122609	0.0			0.0	0.972972972972973	0.978978978978979	7	6	13	9	7
TOBG_CPC-58.fna_7927	11399	1.0330730765856655	0.6266339152557242	0.0	1	0.9992773707188486	0.0093599111533512	0.0009649969295552	0.5983617722945391	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_CPC-58.fna_7957	23985	0.975317907025224	0.5973316656243486	0.052844648053046	1	1.029589096974048	0.0066481854746537	0.0061288305190744	0.5773478217814221	0.0			0.0	0.979591836734694	0.9931972789115646	1	9	10	3	1
TOBG_CPC-58.fna_8045	15089	0.3748426005699516	0.2264563589369739	0.0242424246036645	0	0.8134290342548199	0.006622223471126	0.0043740473192391	0.2817847877259334	0.0			0.0	0.9848484848484848	0.9848484848484848	1	2	3	1	1
TOBG_CPC-58.fna_8192	19179	0.1405704155586839	0.1234162365086813		0	0.3938511545347405	0.0028440057214354	0.0	0.1167294060755373				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_8218	8685	1.0102475532527346	0.5955094991364421	0.0319795659903822	1	1.1493077172249508	0.012333218209537	0.020034542314335	0.5901846512046777	0.0			0.0	0.9597701149425288	0.9827586206896552	3	7	10	7	3
TOBG_CPC-58.fna_8245	27176	1.0911098027671475	0.6022225493082132	0.019987228958086	1	1.1617811784653411	0.0070475726255938	0.0064027082720047	0.6184258015594286	0.0			0.0	0.9885057471264368	0.9942528735632185	1	4	5	2	1
TOBG_CPC-58.fna_8679	6157	0.0290726002923501	0.0290726002923501		0	0.1680100717355701	0.0021413418836034	0.0	0.0253444047796539				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_8929	13019	0.4410476995160918	0.3434211536984407		0	0.6839150337288731	0.0059941832648643	0.0	0.3225673350347476				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_8978	16401	0.7506859337845253	0.4886897140418267	0.0247811452306881	0	0.9563217207923408	0.0074676180355962	0.0060362173038229	0.4846225218528647	0.0			0.0	0.98989898989899	0.98989898989899	1	2	3	1	1
TOBG_CPC-58.fna_9604	27622	1.11957859677069	0.6038664832379987	0.0251466670036315	1	1.183204205650672	0.0071193444523349	0.0090507566432553	0.6278982352441997	0.0			0.0	0.988	0.996	1	10	11	3	1
TOBG_CPC-58.fna_9687	23079	0.6057454829065384	0.4019671562892673		0	0.8593056867173999	0.0056565105487278	0.0	0.4142564782491962				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_9980	28238	0.9902613499539628	0.5863021460443374	0.0242501516811183	1	1.0992003653268536	0.0065413530142871	0.0064806289397266	0.5828881100739146	0.0			0.0	0.9726775956284152	0.9726775956284152	5	2	7	5	5
TOBG_CPC-58.fna_MHASMcontig_26858	13948	0.0250215084599942	0.0250215084599942		0	0.1561903728607518	0.0013225553638688	0.0	0.0218517073547951				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_MHASMcontig_271833	8542	1.3085928354015453	0.6746663544837275	0.0130203441834785	1	1.2437880903163994	0.0134583566504017	0.0083118707562631	0.6850960079195054	0.0			0.0	0.971830985915493	0.9859154929577464	1	2	3	2	1
TOBG_CPC-58.fna_MHASMcontig_274152	33222	1.3004936487869485	0.6938474504846186	0.0292450316351463	1	1.2210302259153445	0.0066991555847184	0.0133044368189753	0.682835874134169	0.0			0.0	0.986425339366516	0.993212669683258	3	17	20	6	3
TOBG_CPC-58.fna_MHASMcontig_286355	6014	0.2106750914532757	0.2045227801795809		0	0.4226058682056119	0.0054499174159475	0.0	0.169748079652744				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_MHASMcontig_327038	23500	0.0198297872340425	0.0198297872340425		0	0.1394150880367514	0.0009094631078206	0.0	0.0173572981061131				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_MHASMcontig_338927	5747	0.1936662606577344	0.1818340003480076		0	0.4240567895459741	0.0055942414944007	0.0	0.1571845859814402				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_MHASMcontig_61094	9398	0.104277505852309	0.0858693339008299		0	0.3608601550857184	0.003722582385344	0.0	0.087965114201714				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_MHASMcontig_67515	8174	0.1663812087105456	0.1266209933936873		0	0.5065899897200574	0.0056035835845189	0.0	0.1366323004250185				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-58.fna_MHASMcontig_71316	20657	0.0091978506075422	0.0091978506075422		0	0.0954633445451371	0.0006642224241359	0.0	0.008088810170418				0.0	0.0	0.0	0	0	0	0	0
TOBG_EAC-35.fna_107755	7934	1.555205444920595	0.7196874212251071	0.0008913648825834	1	1.4381334715235603	0.0161465769685836	0.045248298462314	0.746716637689596	0.0			0.0	0.9972144846796658	0.9972144846796658	3	0	3	1	1
TOBG_EAC-35.fna_108126	10915	1.5433806688043976	0.7759047182775997	0.0031257014382969	1	1.3181216682554109	0.0126172156108763	0.0362803481447549	0.744058181176811	0.0			0.0	0.9848484848484848	0.9848484848484848	8	0	8	6	6
TOBG_EAC-35.fna_108956	9746	1.1962856556536017	0.634003693823107	0.0	1	1.1874188941913657	0.0120285432310366	0.0065667966345167	0.6522669648354482	0.0			0.0	0.953125	0.953125	3	0	3	3	3
TOBG_EAC-35.fna_110468	7093	1.574510080360919	0.7551106724940082	0.0026968717575073	1	1.2725269690126058	0.0151106320953673	0.0145213590864232	0.7509975145794702	0.0			0.0	0.9902912621359224	0.9902912621359224	1	0	1	1	1
TOBG_EAC-35.fna_111097	9729	1.9781066913351837	0.7575290368999897	0.0024501424835146	2	1.7028854221429892	0.0172652808251808	0.0921985815602836	0.8256461124029617	0.0			0.0	0.9843924191750278	0.9855072463768116	36	2	38	14	13
TOBG_EAC-35.fna_112447	10939	1.5201572355791206	0.7436694396197093	0.0015384615040742	1	1.3133414059398514	0.0125576587487024	0.0190145351494652	0.7387555811059702	0.0			0.0	0.9903846153846154	0.9903846153846154	2	0	2	2	2
TOBG_EAC-35.fna_112980	7176	1.6420011148272018	0.758221850613155	0.00115942026394	1	1.417525521546297	0.016734777176311	0.0384615384615384	0.7654032003044888	0.0			0.0	0.9855072463768116	0.9855072463768116	5	0	5	4	4
TOBG_EAC-35.fna_113391	41399	1.3775453513369889	0.6375033213362642	0.0021960047016	1	1.4134871746374746	0.0069470782734632	0.0257494142370588	0.7036969542656659	0.0			0.0	0.9821763602251408	0.9831144465290806	25	2	27	19	18
TOBG_EAC-35.fna_87533	13090	1.423911382734912	0.752253628724217	0.0013617020972231	1	1.2072076555828255	0.0105518533569773	0.0179526355996944	0.7155829838110586	0.0			0.0	0.9744680851063828	0.9744680851063828	7	0	7	6	6
TOBG_EAC-35.fna_87669	52473	1.6390334076572717	0.8167247917976864	0.0015162037064632	1	1.2477940191899286	0.005447272366031	0.0256131724887084	0.7647876366231401	0.0			0.0	0.9918154761904762	0.9918154761904762	18	1	19	11	11
TOBG_EAC-35.fna_87731	40243	1.6946798200929354	0.8218075193201302	0.0036233872689049	2	1.2965055512308787	0.0064630066422234	0.0288248888005367	0.7760656344816581	0.0			0.0	0.993103448275862	0.993103448275862	12	0	12	8	8
TOBG_EAC-35.fna_87989	107915	1.9492007598572951	0.8565908353796969	0.002001605567163	2	1.4294624877543776	0.0043514486976699	0.053773803456424	0.8211386350944379	0.0			0.0	0.9851800792693436	0.985524728588661	114	4	118	86	84
TOBG_EAC-35.fna_88096	87615	1.4552416823603265	0.7525994407350339	0.0029906410065687	1	1.2324634987844694	0.0041637755597096	0.0180220281915197	0.72334344217918	0.0			0.0	0.9829005699810006	0.9835338822039266	31	2	33	27	26
TOBG_EAC-35.fna_88131	19354	0.874289552547277	0.4284385656711791	0.0	0	1.2489356113413577	0.0089777167814999	0.0148806448279425	0.5379109580139689	0.0			0.0	0.9756944444444444	0.9756944444444444	10	0	10	7	7
TOBG_EAC-35.fna_88600	53843	1.4323681815649203	0.757145775681147	0.0004336043263515	1	1.1911028870641474	0.0051332059082854	0.0137065170960013	0.717698916135054	0.0			0.0	0.9878048780487804	0.9878048780487804	14	0	14	9	9
TOBG_EAC-35.fna_88656	142629	1.5948018986321155	0.7714349816657201	0.0021840997824987	1	1.3151113043117904	0.0034822513439546	0.0247635473851741	0.7554193277149971	0.0			0.0	0.9934881087202718	0.9940543601359004	37	4	41	23	21
TOBG_EAC-35.fna_88778	137232	1.6584470094438617	0.7889049201352454	0.0014857612472773	1	1.3388111293531877	0.0036140420380312	0.0315305468112393	0.7687853338610869	0.0			0.0	0.9898312918881442	0.9900623988906864	60	2	62	44	43
TOBG_EAC-35.fna_88848	18076	1.6617614516485948	0.7787674264217748	0.0022742220088449	1	1.4194459536775497	0.0105579526060511	0.0422659880504536	0.7694610295885199	0.0			0.0	0.9895287958115184	0.9908376963350786	17	2	19	8	7
TOBG_EAC-35.fna_88972	92210	1.8059538011061709	0.7971261251491162	0.0071156611972941	2	1.509270529534683	0.0049702751995913	0.051675523262119	0.7970219038247859	0.0			0.0	0.9838405036726128	0.987408184679958	82	38	120	77	60
TOBG_EAC-35.fna_89128	35245	2.026869059441056	0.859299191374663	0.0014874866787267	2	1.5183705548193285	0.0080878888976369	0.0695134061569016	0.8329939733490773	0.0			0.0	0.990204081632653	0.990204081632653	32	2	34	24	24
TOBG_EAC-35.fna_89337	9104	1.7515377855887522	0.8387521968365553	0.009086419476403	2	1.2390105003999148	0.0129862187919623	0.0247144112478031	0.7870308298172758	0.0			0.0	0.9688888888888888	0.9688888888888888	7	1	8	7	7
TOBG_EAC-35.fna_89527	33406	1.6428485900736394	0.7870741782913249	0.0118753271473591	1	1.5076669148317234	0.0082489689042438	0.0423576603005448	0.7655786882635696	0.0			0.0	0.9830388692579504	0.9872791519434628	21	26	47	24	18
TOBG_EAC-35.fna_89547	31154	1.8583167490530912	0.8263465365603133	0.0010859728488806	2	1.422683851848269	0.0080604347103787	0.0425627527765294	0.8061932381784138	0.0			0.0	0.993212669683258	0.993212669683258	17	1	18	9	9
TOBG_EAC-35.fna_89550	23467	2.0392466016107726	0.8771466314398944	0.0036732902364896	2	1.413744237624801	0.0092289292064229	0.0539480973281629	0.8348093056731262	0.0			0.0	0.9944707740916272	0.995260663507109	17	4	21	7	6
TOBG_EAC-35.fna_89551	20771	1.5088825766693947	0.7438255259737133	0.0028145178286489	1	1.289740407763016	0.0089491967922608	0.0240238794473063	0.7361417667142494	0.0			0.0	0.997995991983968	0.997995991983968	1	1	2	1	1
TOBG_EAC-35.fna_89659	43688	1.5250183116645304	0.7804431422816334	0.000986739748814	1	1.2277189739475454	0.0058738500631837	0.0195477018861014	0.7398745252536081	0.0			0.0	0.9847775175644028	0.9847775175644028	15	0	15	13	13
TOBG_EAC-35.fna_89776	12174	1.20133070478068	0.5915064892393626	0.0051405621340954	1	1.2879857840340128	0.0116738002697987	0.0204534253326761	0.6538125931703038	0.0			0.0	0.9839357429718876	0.9839357429718876	10	0	10	4	4
TOBG_EAC-35.fna_89837	8176	1.3831947162426614	0.7270058708414873	0.0034408601381445	1	1.1846648849689687	0.0131024235668288	0.0113747553816046	0.705171348698358	0.0			0.0	0.967741935483871	0.967741935483871	3	0	3	3	3
TOBG_EAC-35.fna_89892	16523	1.6405616413484234	0.7163348060279611	0.0008443271579088	1	1.4651284720761553	0.0113984132748329	0.0458754463475155	0.7651048252646864	0.0			0.0	0.9868073878627968	0.9868073878627968	12	0	12	10	10
TOBG_EAC-35.fna_89902	93114	1.5437420796013488	0.7339283029404816	0.0015127803984569	1	1.3802569343969062	0.0045232935997734	0.034312777885173	0.7441398457662005	0.0			0.0	0.9899843505477308	0.9906103286384976	41	3	44	32	30
TOBG_EAC-35.fna_89976	26110	1.6720796629643817	0.7856376867100727	0.002089503046643	1	1.3907604789662746	0.008607107392705	0.0427039448487169	0.7715519261508509	0.0			0.0	0.9928251121076234	0.9928251121076234	16	2	18	8	8
TOBG_EAC-35.fna_90067	25587	1.3651463633876575	0.660804314691054	0.0005063291026067	1	1.3762786864938146	0.0086040947945004	0.0247000429905811	0.7004351145171024	0.0			0.0	0.990506329113924	0.990506329113924	10	0	10	6	6
TOBG_EAC-35.fna_90105	63870	1.5466103021762956	0.7518709879442618	0.006400234055245	1	1.3328874771049353	0.0052741008429816	0.0245185533114138	0.7447870276782613	0.0			0.0	0.9897828863346104	0.9910600255427842	15	12	27	16	14
TOBG_EAC-35.fna_90118	13200	1.301590909090909	0.7264393939393939	0.0032820512086917	1	1.1558273499738871	0.0100605668779434	0.0147727272727272	0.6831430195638296	0.0			0.0	0.9794871794871794	0.9794871794871794	8	0	8	4	4
TOBG_EAC-35.fna_90397	10861	1.2706012337722126	0.5502255777552711	0.022287091876887	1	1.5297348343649673	0.0146791613344696	0.0436423902034803	0.6743528642195538	0.0			0.0	0.9662447257383966	0.981012658227848	9	8	17	16	9
TOBG_EAC-35.fna_90569	8893	1.38479703137299	0.7187675699988755	0.0100935672458849	1	1.255202803667978	0.0133111069736401	0.0213651186326324	0.7055881903707999	0.0			0.0	0.9473684210526316	0.9473684210526316	11	1	12	10	10
TOBG_EAC-35.fna_90651	59134	1.6665370176209964	0.805695538945446	0.0022253631281768	2	1.2703742106192175	0.0052241629208681	0.0239287042987114	0.7704311252264895	0.0			0.0	0.9872791519434628	0.9886925795053004	20	4	24	18	16
TOBG_EAC-35.fna_90762	17381	1.487774006098613	0.7107186007709568	0.0021384480217147	1	1.3817140262459648	0.0104807721649714	0.0289971808296415	0.7311776287406715	0.0			0.0	0.9861111111111112	0.9861111111111112	8	1	9	7	7
TOBG_EAC-35.fna_90935	23926	1.5487753907882638	0.7885145866421466	0.012600062278132	1	1.2741125664640678	0.0082372420134633	0.0261640056841929	0.7452744709214243	0.0			0.0	0.9824281150159744	0.9904153354632588	15	6	21	11	6
TOBG_EAC-35.fna_90986	32553	1.7412527263232267	0.803182502380733	0.0005584642109029	2	1.3972731244276684	0.0077444836523349	0.0352041286517371	0.7850878969230852	0.0			0.0	0.9904013961605584	0.9904013961605584	20	0	20	11	11
TOBG_EAC-35.fna_91351	66879	1.4760238639931818	0.7602386399318172	0.0042512039647479	1	1.2716364379570375	0.0049172390895161	0.021501517666233	0.7283739763793773	0.0			0.0	0.9909596662030598	0.9909596662030598	16	4	20	13	13
TOBG_EAC-35.fna_91874	21839	0.9697330463849078	0.4891707495764458	0.0031966726410197	0	1.2257257689188157	0.0082944364820188	0.0085626631256009	0.575258393625988	0.0			0.0	0.9732620320855616	0.9732620320855616	7	0	7	5	5
TOBG_EAC-35.fna_92049	28445	1.432272807171735	0.7422042538231676	0.0023166022935889	1	1.233857249088123	0.0073159306833595	0.0182105818245737	0.7176751409818443	0.0			0.0	0.9922779922779924	0.9922779922779924	7	0	7	4	4
TOBG_EAC-35.fna_92081	38591	1.6407193387059158	0.818429167422456	0.0010174880535689	1	1.2940341823385892	0.006587313903154	0.0325982742090124	0.7651375313811103	0.0			0.0	0.9872813990461048	0.9872813990461048	19	0	19	16	16
TOBG_EAC-35.fna_92200	44867	1.6854481021686318	0.7885082577395414	0.0018990288475554	2	1.3725262858751983	0.0064798058645129	0.0334990081797312	0.7742327492257871	0.0			0.0	0.9926813040585496	0.9926813040585496	16	4	20	11	11
TOBG_EAC-35.fna_92532	60347	2.2372280312194475	0.8408537292657464	0.0115806346396379	2	1.9972715887626664	0.0081304181109609	0.0979170464149005	0.8613042164027924	0.0			0.0	0.9764765611778644	0.9834151294635302	116	111	227	139	98
TOBG_EAC-35.fna_92540	30585	1.6575118522151382	0.762465260748733	0.0016896996529739	1	1.4199751631114232	0.0081195807574731	0.0394310936733693	0.768594330927538	0.0			0.0	0.972636815920398	0.972636815920398	36	1	37	33	33
TOBG_EAC-35.fna_92610	13138	1.5152991322880194	0.7686862536154666	0.0024201529711364	1	1.2352778912437818	0.0107774636963689	0.0188004262444816	0.7376325124676837	0.0			0.0	0.9919028340080972	0.9919028340080972	2	0	2	2	2
TOBG_EAC-35.fna_92907	17938	1.7443416211394804	0.8107369829412421	0.0039148798637222	2	1.3230874123552223	0.0098790147435752	0.038131341286654	0.7856732697577594	0.0			0.0	0.9853801169590644	0.9853801169590644	11	3	14	10	10
TOBG_EAC-35.fna_93064	33669	1.4186046511627908	0.7455522884552556	0.0031802470154232	1	1.1970860951266429	0.0065240416806655	0.0133654103180967	0.7142471226743311	0.0			0.0	0.98	0.98	9	0	9	9	9
TOBG_EAC-35.fna_93439	19641	1.193829234764014	0.6696705870373199	0.008468299093893	1	1.2101831079597714	0.0086353579582296	0.0180235222239193	0.6515119064786039	0.0			0.0	0.9717514124293786	0.9830508474576272	6	5	11	10	6
TOBG_EAC-35.fna_93669	17519	1.3270163822135967	0.6633940293395741	0.0066749132686607	1	1.383435870679353	0.0104524180483541	0.0290541697585478	0.6901774192477297	0.0			0.0	0.9941060903732808	0.9980353634577604	3	2	5	3	1
TOBG_EAC-35.fna_93736	19354	1.8881884881678208	0.7871241087113775	0.0014964650961788	2	1.5136054101465966	0.0108802411972607	0.0526506148599772	0.8112383998611514	0.0			0.0	0.9901864573110892	0.9901864573110892	12	0	12	10	10
TOBG_EAC-35.fna_93763	14908	1.647035148913335	0.7526160450764691	0.0011686550820986	1	1.402896189642986	0.0114902746564244	0.0309229943654413	0.7664436810923246	0.0			0.0	0.9869848156182212	0.9869848156182212	7	0	7	6	6
TOBG_EAC-35.fna_94085	10033	0.3793481511013655	0.266221469151799		0	0.7120022247411173	0.0071086574799952	0.0	0.2846364596216906				0.0	0.0	0.0	0	0	0	0	0
TOBG_EAC-35.fna_94235	16288	1.7529469548133596	0.8509332023575639	0.0027799227753201	2	1.298278351862607	0.0101729583712604	0.0318025540275049	0.787295661795528	0.0			0.0	0.9845559845559846	0.9845559845559846	14	1	15	8	8
TOBG_EAC-35.fna_94603	18215	1.5564644523744169	0.7803458687894592	0.0031226568250541	1	1.2752350127227745	0.0094490372711509	0.0275597035410376	0.7469980572541153	0.0			0.0	0.9780876494023903	0.9780876494023903	11	2	13	11	11
TOBG_EAC-35.fna_94776	28280	1.901096181046676	0.8614214992927864	0.0024673682171851	2	1.3855738604840604	0.0082394392807469	0.0452616690240452	0.8133775949543287	0.0			0.0	0.9828125	0.98359375	26	1	27	22	21
TOBG_EAC-35.fna_94947	47555	1.3485648196824729	0.6904216170749659	0.0017605145298219	1	1.26170007079144	0.00578578912313	0.0193880769635159	0.6960167676314868	0.0			0.0	0.972885032537961	0.972885032537961	27	1	28	25	25
TOBG_EAC-35.fna_95177	60370	1.6414609905582245	0.7756998509193308	0.0017626305308305	1	1.379038173363973	0.0056126672701006	0.0349842637071393	0.7652912874311	0.0			0.0	0.9867424242424242	0.9867424242424242	39	0	39	28	28
TOBG_EAC-35.fna_95514	30578	1.8710510824775983	0.8497612662698673	0.0010586011387224	2	1.3174388230933791	0.0075341284581706	0.0346000392439008	0.8083602757430286	0.0			0.0	0.9914933837429112	0.9914933837429112	9	1	10	9	9
TOBG_EAC-35.fna_95576	17980	1.321301446051168	0.6920467185761958	0.0	1	1.1852082779786988	0.0088391786158112	0.0066740823136818	0.6886100136162793	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_EAC-35.fna_95903	10258	1.3689803080522518	0.742152466367713	0.0122242287724418	1	1.2517256380376909	0.0123594450177432	0.0220315851043088	0.7014475387499252	0.0			0.0	0.986725663716814	0.986725663716814	9	0	9	3	3
TOBG_EAC-35.fna_96207	45386	1.8579517913012824	0.8020314634468779	0.0044175287575407	2	1.5505354584662137	0.007278225924718	0.0628387608513638	0.8061307723936041	0.0			0.0	0.988078541374474	0.9905329593267882	33	17	50	34	27
TOBG_EAC-35.fna_97584	22768	1.0485769501054112	0.454365776528461	0.0016592592663234	0	1.4721333061458544	0.0097565041742205	0.0296468728039353	0.6038227024912424	0.0			0.0	0.9866666666666668	0.9866666666666668	13	1	14	9	9
TOBG_EAC-35.fna_97942	12701	1.5127155342099048	0.8083615463349343	0.0	1	1.1126317843466411	0.0098730105642325	0.0021258168648137	0.7370332857779487	0.0			0.0	0.925925925925926	0.925925925925926	2	0	2	2	2
TOBG_EAC-35.fna_98095	12453	1.5430819882759177	0.7982012366498032	0.0028318583437826	1	1.199659220907888	0.0107507395449651	0.0090741186862603	0.7439906714831763	0.0			0.0	0.991150442477876	0.991150442477876	1	0	1	1	1
TOBG_EAC-35.fna_99620	8358	1.5061019382627423	0.706508734146925	0.0017777777380413	1	1.353130816159744	0.0148018017688327	0.0215362526920315	0.7354931186261735	0.0			0.0	0.9777777777777776	0.9777777777777776	5	0	5	4	4
