scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	consensus_divergent_sites	population_divergent_sites
TOBG_CPC-320.fna_12918	44223	2.021640322908893	0.7786672093706895	0.0176406439841638	2	1.886762730170055	0.0089721824988869	0.1036338556859552	0.8322211280758702	0.0			0.0	0.994108662448178	0.9984726161902684	23	106	129	27	7
TOBG_CPC-320.fna_13127	48912	2.4736261040235523	0.8476651946352634	0.0153954443453832	2	2.120577994778498	0.0095885067723724	0.1498814196925089	0.8874335820596979	0.0			0.0	0.9896330650661574	0.995771381803301	43	144	187	76	31
TOBG_CPC-320.fna_13478	20101	1.965026615591264	0.7309089100044774	0.0184506453961504	1	2.0167007516815123	0.0142247103369729	0.108004576886722	0.8236207021753166	0.0			0.0	0.9783509903270382	0.9907876554583142	19	57	76	47	20
TOBG_CPC-320.fna_1394	14516	1.6990906585836318	0.7618489942132819	0.0088876022937449	1	1.429032801455806	0.0118613378834588	0.0388536786993662	0.7769361111634011	0.0			0.0	0.9929078014184396	0.9946808510638298	5	6	11	4	3
TOBG_CPC-320.fna_14070	8813	2.14467264268694	0.8006354249404289	0.0283436081213559	2	2.0116122206773723	0.021429252447544	0.113241801883581	0.8494930390182779	0.0			0.0	0.9729458917835672	0.9889779559118236	14	35	49	27	11
TOBG_CPC-320.fna_14238	18409	1.892117985767831	0.7491987614753653	0.0207697504464491	2	1.6607182255583792	0.012240316540712	0.0704003476560378	0.8118922197894517	0.0			0.0	0.9876543209876544	0.9938271604938272	14	33	47	16	8
TOBG_CPC-320.fna_14349	17468	2.8913441722005957	0.8049003892832608	0.0210446889286561	2	2.4999172328735284	0.0189154409640749	0.2348294023356995	0.9221566577081762	0.0			0.0	0.9887859580692344	0.9968308142369576	26	109	135	46	13
TOBG_CPC-320.fna_14560	15732	1.8180778032036613	0.7090643274853801	0.0184830943356187	1	1.880374552777136	0.0149922287387904	0.1043732519705059	0.7991832945652446	0.0			0.0	0.9866017052375152	0.9939098660170524	27	33	60	22	10
TOBG_CPC-320.fna_14898	21336	2.46208286464192	0.8568616422947132	0.0085561075213881	2	1.8950150331555704	0.0129737742277258	0.1350299962504687	0.8862803613196482	0.0			0.0	0.9944463727872268	0.9961818812912184	25	30	55	16	11
TOBG_CPC-320.fna_14920	7125	1.3984561403508773	0.5705263157894737	0.010567580595677	1	1.6385609012251268	0.019413356608232	0.0648421052631579	0.7091177613605224	0.0			0.0	0.997835497835498	1.0	1	5	6	1	0
TOBG_CPC-320.fna_15549	20405	1.5294290615045332	0.6659642244547905	0.0168612399717735	1	1.5662386617719957	0.0109647890979366	0.050036755697133	0.7408856635730325	0.0			0.0	0.991185112634672	0.9960822722820764	7	17	24	9	4
TOBG_CPC-320.fna_15668	23450	1.806268656716418	0.706183368869936	0.0120059057949034	1	1.75963844061297	0.0114910913614191	0.0786780383795309	0.79707832744468	0.0			0.0	0.989159891598916	0.9956639566395664	11	32	43	20	8
TOBG_CPC-320.fna_15825	27132	1.736104968303111	0.7014595311808934	0.014666337591328	1	1.74901787454272	0.0106184553987953	0.0807164971251658	0.7841087967850875	0.0			0.0	0.9904109589041096	0.9926940639269406	22	38	60	21	16
TOBG_CPC-320.fna_16489	8387	1.796113032073447	0.7100274233933469	0.0245563781548961	1	2.222599631475908	0.0242707842088914	0.0642661261476093	0.7952504609064519	0.0			0.0	0.9925788497217068	0.9981447124304268	2	26	28	4	1
TOBG_CPC-320.fna_17095	19669	1.6786821902486146	0.7253546189435152	0.0166090091752967	1	1.6278261765399231	0.0116072123060721	0.0620773806497534	0.7728799107809111	0.0			0.0	0.9868959868959868	0.9934479934479934	10	24	34	16	8
TOBG_CPC-320.fna_17241	16018	2.7352977899862654	0.873330003745786	0.0168998825268482	2	2.196230306307429	0.0173535084816814	0.1982145086777375	0.9106566037199904	0.0			0.0	0.992755905511811	0.9977952755905511	9	68	77	23	7
TOBG_CPC-320.fna_17256	42817	2.5981035569983884	0.8396197771913025	0.018859878474127	2	2.1515885640869303	0.0103981524732884	0.1765653829086577	0.8991504463860887	0.0			0.0	0.9912698412698412	0.9973544973544972	30	184	214	66	20
TOBG_CPC-320.fna_17350	34635	2.452403637938501	0.778807564602281	0.0210148424854651	2	2.3421267253765667	0.0125851693354164	0.171271834849141	0.8853042618806651	0.0			0.0	0.9863452461227242	0.9946055293324344	50	164	214	81	32
TOBG_CPC-320.fna_18064	21490	2.182177757096324	0.8536063285248953	0.0138588015710289	2	1.6259267190489997	0.0110915659281958	0.0948348068869241	0.8543957507907672	0.0			0.0	0.9941118743866536	0.9970559371933267	6	20	26	12	6
TOBG_CPC-320.fna_1841	19657	2.1808007325634637	0.8294755049091926	0.0141144757119932	2	1.6598253848244149	0.0118389948195262	0.0932492241949432	0.8542186010629644	0.0			0.0	0.994544462629569	0.9994544462629568	7	27	34	10	1
TOBG_CPC-320.fna_18488	10316	1.0328615742535867	0.5375145405195813	0.0177114430944718	1	1.2633874008147383	0.0124394713847215	0.0194842962388522	0.5982867567164718	0.0			0.0	0.9950248756218906	1.0	0	5	5	1	0
TOBG_CPC-320.fna_1850	22181	1.6522699607772418	0.7032144628285469	0.0130092224539163	1	1.6096021523177684	0.0108078117908025	0.0577972138316577	0.7675207663007406	0.0			0.0	0.997659906396256	0.998439937597504	8	14	22	3	2
TOBG_CPC-320.fna_18609	46235	2.527868497891208	0.8515194117010922	0.0137856075731992	2	2.0181336542253625	0.0093857545012185	0.1642478641721639	0.8926979885667273	0.0			0.0	0.9944693178825388	0.9978930734790624	40	119	159	42	16
TOBG_CPC-320.fna_18973	8362	3.9696244917483856	0.7382205214063621	0.0224831620587898	3	3.916710662457258	0.0428343694870568	0.3866299928246831	0.9699585873095776	0.0			0.0	0.9832972471388804	0.9956696566656356	18	104	122	54	14
TOBG_CPC-320.fna_19180	26040	2.448041474654378	0.8162442396313364	0.0138699757944246	2	1.997134084450828	0.0123764209677304	0.1602150537634408	0.8848616260399665	0.0			0.0	0.9959252157238736	0.9976030680728668	16	62	78	17	10
TOBG_CPC-320.fna_19274	20279	1.9167611815178265	0.7009221362000099	0.0197709580338808	1	1.99725504310406	0.0140255844369824	0.1027170965037723	0.8159412213645121	0.0			0.0	0.9894383101296208	0.9951992318771004	12	45	57	22	10
TOBG_CPC-320.fna_1965	16129	1.995473990947982	0.7766135532271065	0.0146739995324766	2	1.680888802407037	0.0132357552164351	0.0954801909603819	0.8282994888360387	0.0			0.0	0.9915584415584416	0.9993506493506492	10	24	34	13	1
TOBG_CPC-320.fna_1990	10939	2.41475454794771	0.7175244537891946	0.0206929124887138	2	2.6321765652588005	0.0251678466264434	0.1474540634427278	0.8814272124251473	0.0			0.0	0.9838809671419716	0.9987600743955364	3	58	61	26	2
TOBG_CPC-320.fna_20256	5668	0.9828863796753704	0.5548694424841214	0.0049230768130376	1	1.2219571384485846	0.0162322740567261	0.0114678899082568	0.5801629727030734	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_CPC-320.fna_20665	50367	3.456211408263347	0.8567911529374392	0.021139047329162	3	2.9633909479909057	0.0132044470495547	0.2944983818770226	0.952727884115281	0.0			0.0	0.9786287332299602	0.9913031753522552	136	473	609	317	129
TOBG_CPC-320.fna_20699	9776	1.662131751227496	0.7163461538461539	0.0115595545514	1	1.845811298830513	0.0186693379400347	0.061272504091653	0.7695363976372074	0.0			0.0	0.998330550918197	1.0	0	10	10	1	0
TOBG_CPC-320.fna_2070	46849	2.322205383252577	0.8371363316186045	0.016694370687797	2	1.912264335238959	0.0088349154518527	0.1273666460329996	0.8713303939389158	0.0			0.0	0.9896095190212836	0.995139936316407	34	121	155	62	29
TOBG_CPC-320.fna_20760	12727	2.491474817317514	0.6835075037322228	0.0189468096261008	1	2.8260207187262147	0.0250512489053329	0.2128545611691679	0.889193768324447	0.0			0.0	0.9671465485418974	0.9796973052787006	69	58	127	89	55
TOBG_CPC-320.fna_21940	8718	2.06515255792613	0.7450103234686855	0.0224596044181343	2	1.829789480239009	0.0195982639942441	0.1239963294333562	0.8385451446203022	0.0			0.0	0.9777983348751156	0.9907493061979648	10	31	41	24	10
TOBG_CPC-320.fna_22537	25300	1.8930434782608696	0.7715415019762846	0.0152976490481335	2	1.7263200328493993	0.0108534955557175	0.0892885375494071	0.8120458805292297	0.0			0.0	0.9911465250110668	0.9969012837538734	9	38	47	20	7
TOBG_CPC-320.fna_22825	28124	2.122884369222017	0.7743919783814536	0.0201621733793851	2	1.8569725418132936	0.0110732386177374	0.1113284027876546	0.8465693948705826	0.0			0.0	0.9779623123602684	0.9907377834557648	37	92	129	69	29
TOBG_CPC-320.fna_9850	34661	2.874556417875999	0.843484031043536	0.0171226342068188	2	2.5071754232391594	0.0134669870579201	0.2122847003837165	0.9209941451301338	0.0			0.0	0.9883120413155748	0.9978254960587116	28	176	204	86	16
TOBG_CPC-320.fna_9851	16243	1.9441605614726345	0.7566336267930801	0.0148975329985876	2	1.735909379039592	0.0136209467958967	0.0830511604999076	0.8203408394772217	0.0			0.0	0.9911045218680504	0.9933283914010378	16	19	35	12	9
TOBG_CPC-320.fna_9884	27673	1.3683735048603332	0.6122935713511365	0.0159794417767416	1	1.5111194897226452	0.009084029427576	0.0414122068442163	0.7012875293228221	0.0			0.0	0.9965095986038396	0.9973821989528796	4	13	17	4	3
TOBG_CPC-320.fna_MHASMcontig_20471	6086	2.5762405520867566	0.5395990798554059	0.0222413233902697	1	5.644090264184146	0.0723541855687087	0.0984226092671705	0.8971846283522977	0.0			0.0	0.994991652754591	0.998330550918197	1	16	17	3	1
TOBG_CPC-320.fna_MHASMcontig_355246	18170	2.344083654375344	0.7150798018712163	0.017849200015841	2	2.484789047263893	0.0184341879700152	0.1823335167859108	0.8737922432494561	0.0			0.0	0.9858134621189254	0.9942650166012678	18	81	99	47	19
TOBG_CPC-324.fna_10208	103283	2.010756852531394	0.7155969520637472	0.0148429328459663	1	2.094605699085417	0.0065176338856409	0.119487234104354	0.8306009831983105	0.0			0.0	0.9589174297058584	0.9720444048294304	342	257	599	507	345
TOBG_CPC-324.fna_10760	205574	2.468682810082987	0.7599988325371886	0.0134287443107319	2	2.3666739266872074	0.0052198183449955	0.1855487561656629	0.8869411637848406	0.0			0.0	0.9658661912751678	0.976667365771812	916	647	1563	1302	890
TOBG_CPC-324.fna_11211	8242	3.659669983013832	0.8413006551807813	0.0257973422787013	3	2.9700514013502657	0.0327170402624733	0.334384858044164	0.9605013425002684	0.0			0.0	0.9804063860667634	0.987300435413643	38	84	122	54	35
TOBG_CPC-324.fna_12237	22140	1.90252935862692	0.6342818428184281	0.0190180711509415	1	2.2880197229813035	0.0153773239514556	0.1264227642276423	0.813613615451753	0.0			0.0	0.9649874955341192	0.9746337977849232	78	71	149	98	71
TOBG_CPC-324.fna_13209	39105	3.0981715893108297	0.8061373225930188	0.0167045273328209	2	2.815587238748989	0.0142383084188994	0.2813962408899118	0.935150463360789	0.0			0.0	0.9655579789167577	0.97828062522719	258	263	521	379	239
TOBG_CPC-324.fna_13448	13143	1.8323061705851025	0.6853838545233204	0.017535072955537	1	2.031038218347044	0.0177168849206343	0.1138248497298942	0.801690502227817	0.0			0.0	0.9779411764705882	0.9886363636363636	19	32	51	33	17
TOBG_CPC-324.fna_14047	46493	1.7506291269653496	0.6594971286000043	0.0154932915647412	1	1.9548095804825607	0.009065992266592	0.101671219323339	0.786859886379528	0.0			0.0	0.9524011000634652	0.9655172413793104	163	100	263	225	163
TOBG_CPC-324.fna_14292	11894	3.8274760383386575	0.8938960820581806	0.0062006296464488	3	2.770189820582839	0.0254017606552017	0.3519421557087607	0.9659410128648108	0.0			0.0	0.9899665551839464	0.991638795986622	48	26	74	42	35
TOBG_CPC-324.fna_14366	44930	2.2624081905185847	0.6895392833296239	0.0127591243615576	2	2.485346359455483	0.0117252886972332	0.1726908524371244	0.8643539598845749	0.0			0.0	0.9706147699445804	0.9779610774584354	173	136	309	228	171
TOBG_CPC-324.fna_14691	73229	3.09676494285051	0.8246596293818023	0.0134561567844919	2	2.8032632071856947	0.0103591778800798	0.2571249095303773	0.9350698657295076	0.0			0.0	0.9656381114238676	0.97546338095491	482	333	815	647	462
TOBG_CPC-324.fna_14760	7699	1.998701130016885	0.6794388881672945	0.0154893438317882	2	2.0952133738280208	0.0238802739244258	0.1218340044161579	0.8287880639531363	0.0			0.0	0.9584221748400852	0.9712153518123668	34	19	53	39	27
TOBG_CPC-324.fna_15065	11953	0.4356228561867313	0.265791014807998	0.0096969694802255	0	0.875152783345235	0.0080050414701506	0.0027608131849744	0.3193145555823778	0.0			0.0	0.9696969696969696	0.9696969696969696	1	0	1	1	1
TOBG_CPC-324.fna_15537	19319	0.715150887727108	0.3228427972462342	0.0033176347636727	0	1.370333284264208	0.0098592782984468	0.0329727211553393	0.4681949126119119	0.0			0.0	0.9937205651491364	0.9937205651491364	4	0	4	4	4
TOBG_CPC-324.fna_15735	66946	1.582409703342993	0.6292982403728378	0.0132061628869414	1	1.8521108677795235	0.007158267227563	0.0814387715472171	0.7527283546819059	0.0			0.0	0.9662509170946442	0.97505502567865	145	89	234	184	136
TOBG_CPC-324.fna_1584	9374	1.3038190740345637	0.5001066780456582	0.0126531705185396	1	1.718407827499589	0.0177495331122468	0.0636867932579475	0.6837658131900455	0.0			0.0	0.9748743718592964	0.9798994974874372	12	5	17	15	12
TOBG_CPC-324.fna_15925	40960	1.90859375	0.6241455078125	0.0144151039500105	1	2.213979108124315	0.0109395345927135	0.1273681640625	0.8146090204916395	0.0			0.0	0.9685643089898408	0.9798734905117884	112	105	217	164	105
TOBG_CPC-324.fna_16769	45247	2.062788693173028	0.7095940062324574	0.0092503182673616	1	2.151204212992724	0.0101132686529434	0.1398324750812208	0.8382077891418386	0.0			0.0	0.967599178125494	0.9724988146040776	180	59	239	205	174
TOBG_CPC-324.fna_17408	6051	1.2913568005288385	0.6101470831267559	0.0174498518175105	1	1.492189656851906	0.0191843168213892	0.0494133201123781	0.6802666957400243	0.0			0.0	0.9732441471571908	0.9866220735785952	6	7	13	8	4
TOBG_CPC-324.fna_1741	66423	1.5946133116540957	0.624873914156241	0.0139537818776231	1	1.910084362810096	0.0074113372316041	0.0895322403384369	0.7553785961872637	0.0			0.0	0.9574575416176224	0.967882966201446	198	95	293	253	191
TOBG_CPC-324.fna_1788	9441	0.6323482681919288	0.3331214913674399		0	1.0645355676939685	0.0109565589388386	0.0	0.4278553991223888				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-324.fna_18068	33497	0.7006299071558647	0.3907514105740812	0.0111604518371729	0	1.153837345049255	0.0063044632469046	0.017703077887572	0.4613321910622111	0.0			0.0	0.9561551433389543	0.9612141652613828	27	10	37	26	23
TOBG_CPC-324.fna_18221	10313	1.2187530301561136	0.5492097352855619	0.0265152596418469	1	1.5206804515028896	0.0149749889607251	0.0435372830408222	0.659097554302891	0.0			0.0	0.9532293986636972	0.9665924276169264	16	16	32	21	15
TOBG_CPC-324.fna_18408	70207	1.656658167988947	0.6245388636460751	0.0122921333909566	1	1.9184921847301977	0.0072405727169465	0.0957454384890395	0.7684198308391383	0.0			0.0	0.9613210354061292	0.9718833680452248	197	97	294	260	189
TOBG_CPC-320.fna_23451	15418	1.57504215851602	0.7303152159813205	0.0065895714110612	1	1.6176496898409372	0.0130282037699371	0.0690751070177714	0.7511144746973646	0.0			0.0	0.9981220657276996	0.9981220657276996	2	8	10	2	2
TOBG_CPC-320.fna_23777	18394	2.3951832119169296	0.8237468739806458	0.0285608356455854	2	2.2404935900976035	0.0165202806274401	0.1401543981733173	0.8793602897045671	0.0			0.0	0.9833204034134988	0.9930178432893716	23	102	125	43	18
TOBG_CPC-320.fna_23909	12915	2.49237320944638	0.7954316686024003	0.0210241663940035	2	2.219436870068433	0.0195304569892913	0.1735191637630662	0.8892816338639824	0.0			0.0	0.9915216421240518	0.99553770638108	10	53	63	19	10
TOBG_CPC-320.fna_2400	27497	1.727752118412918	0.7390260755718806	0.0127399751253208	1	1.7644498726334783	0.0106408069757696	0.0734261919482125	0.7825105902750493	0.0			0.0	0.9970282317979198	0.9990094105993066	14	24	38	6	2
TOBG_CPC-320.fna_24547	7256	2.0071664829106948	0.6713065049614112	0.0086791540934701	2	2.07566448171198	0.0243690413823915	0.1187982359426681	0.8300630859130195	0.0			0.0	0.994199535962877	0.9976798143851509	9	4	13	5	2
TOBG_CPC-320.fna_246	29950	1.6850417362270451	0.7474123539232054	0.0130832753892015	1	1.5254326811439962	0.0088145852753538	0.0542237061769616	0.7741517246307564	0.0			0.0	0.9932266009852216	0.9975369458128078	6	17	23	11	4
TOBG_CPC-320.fna_25840	17947	1.892851172897977	0.7125424862093943	0.0184813379642686	2	1.8468249512898296	0.0137861151508362	0.0998495570290299	0.812013962150657	0.0			0.0	0.9899553571428572	0.9955357142857144	19	42	61	18	8
TOBG_CPC-320.fna_2591	35038	1.9435470061076543	0.7671099948627205	0.0148504983689173	2	1.7619013489188702	0.0094127848378699	0.0863348364632684	0.8202434792728988	0.0			0.0	0.9884297520661156	0.9947107438016528	23	54	77	35	16
TOBG_CPC-320.fna_26529	19736	2.744122415889745	0.7109343331982164	0.0242378505971262	2	2.6997783448050687	0.0192180599641411	0.2285670855289825	0.9113500750660156	0.0			0.0	0.9866991797827532	0.99623143427178	26	148	174	60	17
TOBG_CPC-320.fna_2670	23721	2.25761983052991	0.7804477045655748	0.0243648478562066	2	2.275867842563052	0.0147771164938349	0.1312339277433497	0.863779217712032	0.0			0.0	0.9768711853517508	0.9916479280436876	36	101	137	72	26
TOBG_CPC-320.fna_26913	12612	2.5425784966698384	0.8594988899460831	0.0168362009676197	2	1.9505489592041725	0.0173692910622395	0.1565968918490326	0.8940827142463603	0.0			0.0	0.9898734177215188	0.9949367088607596	21	27	48	20	10
TOBG_CPC-320.fna_26914	11875	1.9513263157894736	0.7737263157894737	0.0209425328725791	2	1.8091199747368023	0.0166023225264418	0.1048421052631578	0.8214740190551202	0.0			0.0	0.9943775100401606	0.9975903614457832	5	24	29	7	3
TOBG_CPC-320.fna_27079	8877	1.8736059479553904	0.7572378055649431	0.0206245644151835	2	1.7258344824357987	0.0183185247343021	0.0815590852765573	0.8087921173650878	0.0			0.0	0.9820441988950276	0.9903314917127072	6	19	25	13	7
TOBG_CPC-320.fna_27300	11165	2.366860725481416	0.7715181370353784	0.0185778647824459	2	2.4238207777021774	0.0229398508637578	0.1471562919838782	0.876305197890517	0.0			0.0	0.9878271454656116	0.9945222154595252	10	49	59	20	9
TOBG_CPC-320.fna_2778	46166	1.669648659186414	0.6971364207425378	0.017031158427729	1	1.7633260616166742	0.0082068445328075	0.0713728718104232	0.771061018224365	0.0			0.0	0.986039453717754	0.9948406676783004	28	63	91	46	17
TOBG_CPC-320.fna_28041	8212	2.09157330735509	0.8026059425231369	0.0119930700276249	2	1.6421571443708438	0.0181224407288867	0.0785435947394057	0.8422682116332083	0.0			0.0	0.992248062015504	0.9953488372093025	3	3	6	5	3
TOBG_CPC-320.fna_28366	15036	1.514365522745411	0.6812317105613195	0.0156823712786869	1	1.624333965192908	0.0132471852441391	0.0635807395583931	0.7374161335093985	0.0			0.0	0.9769874476987448	0.9895397489539748	10	16	26	22	10
TOBG_CPC-320.fna_2871	32346	2.60134174241019	0.8644963828603227	0.0197045856184273	2	2.1886560323878985	0.012169533646624	0.1578556854015952	0.8994383954365589	0.0			0.0	0.9917743830787308	0.9970622796709752	17	134	151	42	15
TOBG_CPC-320.fna_2883	26556	1.761748757342973	0.6897499623437264	0.0190890224848389	1	1.821731881697077	0.0111792149321587	0.0893206808254255	0.7889423906619518	0.0			0.0	0.984822934232715	0.9924114671163576	22	50	72	36	18
TOBG_CPC-320.fna_28905	19775	2.034892541087231	0.762629582806574	0.0171471929746759	2	1.8238194199797613	0.0129698385760248	0.1103919089759797	0.8341729852487523	0.0			0.0	0.9876316994961064	0.9963353183692166	14	47	61	27	8
TOBG_CPC-320.fna_28989	19997	2.5073761064159625	0.8529279391908786	0.0173070463102564	2	2.2211817009054995	0.0157076972778516	0.1382207331099665	0.8907387091893518	0.0			0.0	0.992040520984081	0.9985528219971056	15	61	76	22	4
TOBG_CPC-320.fna_30304	12700	1.1869291338582677	0.6180314960629921	0.0145875939562276	1	1.292931425924571	0.0114733628863207	0.0256692913385826	0.6493821605630247	0.0			0.0	0.9877300613496932	1.0	0	6	6	4	0
TOBG_CPC-320.fna_30396	8530	1.9978898007034	0.7858147713950762	0.0177104358599123	2	1.7731871020829353	0.0192001891179121	0.0982415005861664	0.8286653631278994	0.0			0.0	0.9809069212410502	0.9964200477326968	6	19	25	16	3
TOBG_CPC-320.fna_30684	11391	2.0369590027214466	0.7910631200070231	0.0185643776133933	2	1.8134254894968336	0.0169917399908142	0.1182512509876218	0.8344752915276387	0.0			0.0	0.9896065330363772	0.9955456570155902	14	27	41	14	6
TOBG_CPC-320.fna_3076	48341	1.9101383918412944	0.7659957386069796	0.019077853570007	1	1.7898280467984515	0.0081406294403613	0.0915785771912041	0.8148617063632342	0.0			0.0	0.986220917099616	0.995934041111362	20	109	129	61	18
TOBG_CPC-320.fna_30846	13239	1.3448145630334618	0.6755797265654505	0.0120918369110749	1	1.338673915686014	0.0116349256607226	0.0296094871213837	0.6950084657015747	0.0			0.0	1.0	1.0	2	0	2	0	0
TOBG_CPC-320.fna_31271	12493	1.4829104298407108	0.5962539021852237	0.0211977504732282	1	1.8130330608994505	0.0162214523740666	0.0742015528696069	0.7300206783908234	0.0			0.0	0.9838187702265372	0.9956850053937432	5	23	28	15	4
TOBG_CPC-320.fna_3177	51392	2.5228245641344955	0.8224237235367372	0.0168018565912666	2	2.1716467741670784	0.0095795620069819	0.1546933374844333	0.8922190217469858	0.0			0.0	0.989056603773585	0.9957232704402516	50	169	219	87	34
TOBG_CPC-320.fna_32396	9850	2.086497461928934	0.78	0.0191921948835127	1	2.035679314208927	0.0205122497081614	0.1316751269035533	0.8415596756182988	0.0			0.0	0.992289899768697	0.9976869699306092	3	25	28	10	3
TOBG_CPC-320.fna_3305	39878	2.166382466522895	0.7487837905612117	0.0163395794965257	2	1.999705657754251	0.0100139365704849	0.134660715181303	0.8523507452094494	0.0			0.0	0.9914338919925512	0.996461824953445	29	105	134	46	19
TOBG_CPC-320.fna_3326	13130	1.7597867479055598	0.7354912414318355	0.0184132266797262	1	1.723021120705907	0.0150374701022424	0.0747905559786747	0.7885764260751583	0.0			0.0	0.9887983706720976	0.9969450101832994	3	24	27	11	3
TOBG_CPC-320.fna_3345	17693	2.7504662861018483	0.8443452212739502	0.011425575757504	2	2.292238058898985	0.0172334113184758	0.2088961736279884	0.91184527155035	0.0			0.0	0.9902597402597404	0.9954004329004328	24	56	80	36	17
TOBG_CPC-320.fna_34979	14371	1.9745320436991165	0.726880523276042	0.0203688175906988	1	2.039357352170715	0.0170123750648796	0.1182242015169438	0.8250949099212002	0.0			0.0	0.9793996468510888	0.9917598587404356	18	43	61	35	14
TOBG_CPC-320.fna_36121	26971	2.242445589707464	0.8101293982425568	0.0180054474334783	2	1.8644675461413835	0.0113530971709561	0.1274331689592525	0.8619417326428018	0.0			0.0	0.9892347977887692	0.9973814372999708	17	79	96	37	9
TOBG_CPC-320.fna_36546	14476	1.562102790826195	0.713802155291517	0.0177999830685742	1	1.5164468510826732	0.012604276084888	0.0524316109422492	0.7482545357177595	0.0			0.0	0.9868247694334652	0.997364953886693	2	19	21	10	2
TOBG_CPC-320.fna_36597	37119	2.006465691424877	0.7785231283170344	0.015046949299259	2	1.7095649625458254	0.0088734667173385	0.0985479134674964	0.8299578965984171	0.0			0.0	0.9928922908693276	0.997266265718972	20	60	80	26	10
TOBG_CPC-320.fna_3660	21631	1.5989089732328603	0.6808746706116222	0.0107349186867207	1	1.6155955734622491	0.0109851096144027	0.0615782904165318	0.7563047045864126	0.0			0.0	0.9962462462462462	0.9977477477477478	5	13	18	5	3
TOBG_CPC-320.fna_36626	8508	2.0841560883874	0.8127644569816643	0.020702837471923	2	2.040427794707631	0.0221224394174916	0.1007287259050305	0.8412317720464295	0.0			0.0	0.9836639439906651	0.9953325554259044	4	24	28	14	4
TOBG_CPC-320.fna_36662	14245	1.7348543348543348	0.7673569673569673	0.0125659899195121	1	1.5405036902611775	0.0129076375115463	0.0641628641628641	0.7838702544259396	0.0			0.0	0.9923413566739606	0.9945295404814004	6	10	16	7	5
TOBG_CPC-320.fna_37168	7296	1.1528234649122806	0.6036184210526315	0.0083633445615145	1	1.3436723170437608	0.0157318834984392	0.0272752192982456	0.6386625958143044	0.0			0.0	1.0	1.0	0	1	1	0	0
TOBG_CPC-320.fna_3770	32665	1.7455686514618092	0.7160875554875249	0.0147823898971124	1	1.7667648009857213	0.009775614228353	0.0828409612735343	0.7859053601093031	0.0			0.0	0.9929785661492978	0.9985218033998522	11	55	66	19	4
TOBG_CPC-320.fna_3847	58419	1.952053270340129	0.8209144285249662	0.01664200728603	2	1.592138961392621	0.0065873028112912	0.0704394118351906	0.8215885782655282	0.0			0.0	0.9919805589307412	0.9968408262454436	22	81	103	33	13
TOBG_CPC-320.fna_38531	6492	1.942852741836106	0.743992606284658	0.0202342342579995	1	2.035868987302431	0.0252693471731412	0.1076709796672828	0.8201332483867178	0.0			0.0	0.9928469241773964	0.9971387696709584	3	16	19	5	2
TOBG_CPC-320.fna_38581	12692	2.057437756066814	0.7085565710683895	0.0158790554194954	2	2.137657937757611	0.018975371608215	0.1296879924361802	0.837441531960656	0.0			0.0	0.9927095990279464	0.9981773997569866	5	29	34	12	3
TOBG_CPC-320.fna_39029	13872	1.918324682814302	0.7363033448673587	0.0194802278352725	2	1.8887846206634196	0.0160372002463677	0.0948673587081891	0.8161951523699653	0.0			0.0	0.9848024316109424	0.9946808510638298	9	33	42	20	7
TOBG_CPC-320.fna_4090	7278	0.2824951909865347	0.1771090959054685		0	0.7384904992959507	0.0086570260629316	0.0	0.2207655017048369				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-320.fna_4097	20268	1.915630550621669	0.6623741859088218	0.01902850262607	1	4.815644773920833	0.0338267060875334	0.0498815867377146	0.8157573750641337	0.0	0.0082434778628142	0.0	0.0011347937635681	0.9891196834817012	0.9970326409495548	5	34	39	11	3
TOBG_CPC-320.fna_42584	11851	2.2605687283773523	0.8147835625685597	0.0173307901548223	2	1.8553587893385548	0.0170438903197018	0.1315500801620116	0.8641334584468464	0.0			0.0	0.9929441949967928	0.9980756895445798	8	34	42	11	3
TOBG_CPC-320.fna_4269	6935	0.027974044700793	0.027974044700793		0	0.1648984460929548	0.0019802710773126	0.0	0.0243985061898223				0.0	0.0	0.0	0	0	0	0	0
TOBG_CPC-320.fna_4377	21488	1.3754188384214443	0.6266288160833954	0.0132085299592906	1	1.565023037139836	0.0106765968211159	0.0439314966492926	0.7031400601262016	0.0			0.0	0.9925847457627118	0.9947033898305084	5	15	20	7	5
TOBG_CPC-324.fna_18834	5931	2.8219524532119373	0.8450514247175855	0.011845657777019	2	2.4584211181086406	0.0319248548389196	0.1991232507165739	0.91723781428627	0.0			0.0	0.9847586790855208	0.9906858594411516	11	15	26	18	11
TOBG_CPC-324.fna_18905	66997	2.3834500052241143	0.7226890756302521	0.011205960036982	2	2.335908972547839	0.0090246730679821	0.173858530978999	0.8781039144043318	0.0			0.0	0.9676339285714286	0.9751888736263736	310	151	461	377	289
TOBG_CPC-324.fna_19261	70956	2.430661254862168	0.7640227746772648	0.0134681775711692	2	2.3135588273176237	0.0086853844069596	0.1872287051130278	0.8830809995803744	0.0			0.0	0.9648475724501318	0.975084681972149	334	246	580	467	331
