scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	consensus_divergent_sites	population_divergent_sites
TOBG_MED-605.fna_38350	17069	0.6672915812291288	0.4787626691663249	0.0	0	0.8544407914721748	0.006540194386542	0.0041595875563887	0.4452393204359578	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_739454	21660	0.3152816251154201	0.2609418282548476		0	0.5889856133454554	0.0040020774230946	0.0	0.2430012486191666				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_740973	8650	1.4868208092485549	0.7601156069364162	0.0019025876097482	1	1.3117960847215069	0.0141053342443172	0.016878612716763	0.7309512730123813	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_743255	46186	0.4685185987095657	0.3452777898064348	0.0129292926403007	0	0.7638319633474013	0.0035542449411182	0.002143506690339	0.3388019899612396	0.0			0.0	0.98989898989899	0.98989898989899	1	0	1	1	1
TOBG_MED-605.fna_MHASMcontig_743472	7671	0.4931560422369965	0.3341154999348194		0	0.8283365268240293	0.0094582138834891	0.0	0.3530309263875192				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_743757	8372	0.7349498327759197	0.5309364548494984		1	0.835120579948908	0.0091276822932556	0.0	0.4774113802465135				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_745084	8201	0.4839653700768199	0.3658090476771125		0	0.7281459289609098	0.008041026614034	0.0	0.3477591750139427				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_746491	19493	0.4131226594162007	0.3136510542245934	0.0458299850854347	0	0.7904071144302183	0.0056613843406421	0.0065151592879495	0.3056556835285022	0.0			0.0	0.9448818897637796	0.9921259842519684	1	10	11	7	1
TOBG_MED-605.fna_MHASMcontig_746781	18460	0.3477789815817985	0.2549295774647887		0	0.680690926558979	0.0050100940285122	0.0	0.2644147519310655				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_748928	10425	0.4664748201438849	0.3042685851318945	0.0397385604241314	0	0.9239957514223486	0.0090500873916489	0.0130455635491606	0.3376076773543066	0.0			0.0	0.9852941176470588	0.9926470588235294	1	12	13	2	1
TOBG_MED-605.fna_MHASMcontig_750531	64782	0.4456947917631441	0.3394152696736748	0.0712579405483078	0	0.7623764441342729	0.0029953366825893	0.0020993485844833	0.3253414049187649	0.0			0.0	0.9411764705882352	0.9705882352941176	2	17	19	8	4
TOBG_MED-605.fna_MHASMcontig_753612	9723	0.9720250951352464	0.4435873701532449	0.0472003852995748	0	2.0802670841021564	0.0210980000465858	0.0527614933662449	0.5761171499607216	0.0			0.0	0.95906432748538	0.9766081871345028	10	33	43	21	12
TOBG_MED-605.fna_MHASMcontig_753943	19374	2.552854340869206	0.354598947042428	0.0513554339023197	0	17.39183620589631	0.1249530891405451	0.0350985857334572	0.8950394152873241	0.0	0.0488724285437737	0.0	0.0125425828429854	0.9352941176470588	0.973529411764706	14	84	98	44	18
TOBG_MED-605.fna_MHASMcontig_753951	11904	1.4558971774193548	0.4117943548387097	0.0310778428856124	0	3.188242402713409	0.0292228868622501	0.0982862903225806	0.7235035252534137	0.0			0.0	0.9564102564102565	0.9811965811965812	17	60	77	51	22
TOBG_MED-605.fna_MHASMcontig_756320	67718	0.4835641926814141	0.3239906671785936	0.0509112981326154	0	1.0325143723430623	0.0039677769556926	0.0094214241412918	0.3475280845305246	0.0			0.0	0.945141065830721	0.9545454545454546	26	39	65	35	29
TOBG_MED-605.fna_MHASMcontig_760559	23017	1.2666290133379676	0.6952687144284659	0.0034615385990875	1	1.225510822330992	0.0080779698216476	0.0180735977755571	0.6732086609941046	0.0			0.0	0.9927884615384616	1.0	0	3	3	3	0
TOBG_MED-605.fna_MHASMcontig_760648	8148	1.5023318605792833	0.7492636229749632	0.0082884399276791	1	1.401702962374213	0.0155294878409437	0.04860088365243	0.7346111136066071	0.0			0.0	0.9974747474747476	1.0	0	3	3	1	0
TOBG_MED-605.fna_MHASMcontig_766932	9631	0.0673865642197071	0.0673865642197071		0	0.2506902773989659	0.0025546084674261	0.0	0.057766667662507				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_767452	9028	0.932986264953478	0.3426007975188303	0.0464666245102599	0	2.4050985361927952	0.0253140219743628	0.0466326982720425	0.561250600100718	0.0			0.0	0.9429928741092636	0.9714964370546318	11	35	46	24	12
TOBG_MED-605.fna_MHASMcontig_771964	18237	0.5976311893403521	0.4459066732466962		0	0.7809143015189318	0.0057828054909509	0.0	0.4100446011961396				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_773679	55792	0.4590801548609119	0.2820655291081159	0.0796429539061559	0	1.346940606023968	0.0057025141662783	0.0114891023802695	0.3332684425981131	0.0			0.0	0.9453978159126364	0.9921996879875196	4	92	96	35	5
TOBG_MED-605.fna_MHASMcontig_775853	14947	1.6236033986753196	0.7008764300528534	0.0453754534517281	1	1.94358089748994	0.0158979136211708	0.0859704288485983	0.7615610082175396	0.0			0.0	0.9649805447470816	0.9883268482490272	15	77	92	45	15
TOBG_MED-605.fna_MHASMcontig_776696	10068	3.556416368692888	0.6315057608263807	0.0079111987463781	1	4.338445024967188	0.04323983861045	0.3188319427890345	0.9567308623110368	0.0			0.0	0.9607476635514018	0.9651090342679128	111	26	137	126	112
TOBG_MED-605.fna_MHASMcontig_782020	10771	0.7300157831213443	0.3824157459845883	0.0539487903401002	0	1.3790777818837696	0.0132886514385504	0.0383437006777458	0.4751296170522709	0.0			0.0	0.953995157384988	0.980629539951574	7	26	33	19	8
TOBG_MED-605.fna_MHASMcontig_782700	39298	1.539238638098631	0.417756628836073	0.0675564292392327	0	8.997454972942517	0.0453878889394464	0.0349381647921013	0.7431203822988612	0.0	0.0676466025484417	0.0	0.0052419970481958	0.953386744355426	0.9796067006554988	24	167	191	64	28
TOBG_MED-605.fna_MHASMcontig_784804	23745	0.3492103600758054	0.2997262581596125		0	0.5790745550018916	0.0037580066156798	0.0	0.2653438761427408				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_785483	41965	0.5348504706302871	0.0663409984510901	0.0185792623280072	0	4.5896299928887565	0.0224047052993487	0.0161563207434767	0.3764167270773996	0.0	0.0425333337237437	0.0	0.0034314309543667	0.986725663716814	0.9985250737463128	1	32	33	9	1
TOBG_MED-605.fna_MHASMcontig_786371	8906	1.964406018414552	0.6619133168650349	0.0214042190498519	1	2.1003276483416133	0.0222571774073284	0.1387828430271727	0.823524022071569	0.0			0.0	0.9862459546925566	0.9959546925566344	5	34	39	17	5
TOBG_MED-605.fna_MHASMcontig_786468	8768	0.4695483576642336	0.2985857664233576	0.0029743152788315	0	1.2219419137359795	0.0130504371206094	0.0198448905109489	0.3394029289565485	0.0			0.0	0.9252873563218392	0.9252873563218392	13	0	13	13	13
TOBG_MED-605.fna_MHASMcontig_790973	15598	1.3399153737658671	0.5990511604051801	0.0142044418756258	1	1.6687423886432138	0.0133619167549495	0.0610975766123862	0.6936862192198776	0.0			0.0	0.9779643231899264	0.9863588667366212	13	16	29	21	13
TOBG_MED-605.fna_MHASMcontig_791775	8610	1.4900116144018585	0.6987224157955866	0.0274024609441727	1	1.499192233098038	0.0161577531785232	0.0375145180023228	0.7317082457964399	0.0			0.0	0.978328173374613	1.0	0	16	16	7	0
TOBG_MED-605.fna_MHASMcontig_794224	63775	0.4657467659741278	0.2833712269698157	0.0664611925493996	0	2.3222440241894278	0.0091957260616571	0.0024931399451195	0.3371817070809394	0.0	0.0322470594854915	0.0	0.0010662485299882	0.9748427672955976	0.9874213836477987	1	26	27	4	2
TOBG_MED-605.fna_MHASMcontig_795067	28133	0.7419400703799808	0.3820779867060036	0.0748280185313263	0	2.185205072024575	0.0130284243480373	0.0215049941350016	0.4806270612774377	0.0			0.0	0.9520661157024792	0.9867768595041322	7	83	90	29	8
TOBG_MED-605.fna_MHASMcontig_795739	62954	0.3578644724719637	0.2981224386059662		0	0.6002280504499313	0.0023922583102238	0.0	0.2709364154650335				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_796353	9245	1.0828555976203351	0.5520822065981612	0.0387228289838591	1	1.3438775139683643	0.0139775070149456	0.0321254732287723	0.6156345524754253	0.0			0.0	0.9696969696969696	0.9730639730639732	8	11	19	9	8
TOBG_MED-605.fna_MHASMcontig_797801	16000	1.0414375	0.56475	0.0103703704716144	1	1.2558743701476476	0.0099288689437425	0.02175	0.601317258514247	0.0			0.0	0.9942528735632185	1.0	0	7	7	2	0
TOBG_MED-605.fna_MHASMcontig_801339	30072	0.4353884011705241	0.3035049215216813	0.053403784615406	0	0.8606031555928734	0.0049628254292733	0.0091779728651237	0.3191736229214498	0.0			0.0	0.9311594202898552	0.9565217391304348	12	16	28	19	12
TOBG_MED-605.fna_MHASMcontig_802166	11030	1.3440616500453308	0.3731640979147779	0.0407999567848315	0	3.995252010248212	0.0380431185250799	0.0630099728014505	0.6948056331520454	0.0			0.0	0.9453237410071944	0.9697841726618706	18	53	71	38	21
TOBG_MED-605.fna_MHASMcontig_803124	9568	1.680915551839465	0.4528637123745819	0.0362035897503728	0	5.994169017073434	0.061283152441793	0.0600961538461538	0.7733273634880605	0.0	0.0	0.0	0.0026128762541806	0.937391304347826	0.96	21	38	59	36	23
TOBG_MED-605.fna_MHASMcontig_803639	33183	0.4107223578338306	0.3115149323448754	0.0370588236871887	0	0.7552419548084891	0.0041460527964922	0.0040984841635777	0.3041824835036496	0.0			0.0	0.9558823529411764	0.9779411764705882	3	4	7	6	3
TOBG_MED-605.fna_MHASMcontig_804007	50973	0.4391344437251093	0.3373943067898691	0.0	0	0.7110619792956739	0.0031495000543705	0.0012359484432935	0.321421909724788	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_804600	41038	1.8137823480676447	0.4053072761830498	0.0716257706938154	0	11.099309500815831	0.0547908653492819	0.0438861542960183	0.7984201732152661	0.0	0.0959638190928415	0.0	0.0048491641892879	0.9411438089950028	0.980566352026652	26	276	302	106	35
TOBG_MED-605.fna_MHASMcontig_805258	8814	0.8824597231676877	0.4911504424778761	0.0612765981795939	0	1.158047594502266	0.0123357205868922	0.0053324256864079	0.5412325928339303	0.0			0.0	0.9148936170212766	1.0	0	6	6	4	0
TOBG_MED-605.fna_MHASMcontig_805907	9965	0.8207727044656297	0.4861013547415956	0.0460869553296462	0	1.1023807675963162	0.0110437042667202	0.0092323130958354	0.5155506035720165	0.0			0.0	0.9456521739130436	0.9782608695652174	2	4	6	5	2
TOBG_MED-605.fna_MHASMcontig_806735	53242	0.7405056158671726	0.3505503174185793	0.0348370931859086	0	3.413835588165799	0.0147951543217917	0.0076255587693925	0.4799687945938187	0.0	0.0230985070342448	0.0	0.0025168100371886	0.9507389162561576	0.9679802955665024	12	35	47	20	13
TOBG_MED-605.fna_MHASMcontig_806805	7972	0.2093577521324636	0.1245609633718013		0	0.6263552202850143	0.0070155915573847	0.0	0.1687817598937449				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_807531	34618	0.4361026055809117	0.3372811831994916		0	0.7059243323229855	0.0037941407497376	0.0	0.3196028456088664				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_809760	8814	0.2776265032902201	0.2235080553664624		0	0.5556859938927566	0.0059192620296895	0.0	0.2174083214976391				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_810961	82324	1.0994728147320345	0.3391599047665322	0.0620399380967392	0	6.259550224588121	0.0218163721921187	0.030197755211117	0.6212331729945907	0.0	0.0598177608375843	0.0	0.0031461056314076	0.9489139179404666	0.9790828640386162	42	307	349	127	52
TOBG_MED-605.fna_MHASMcontig_811967	48531	0.6334713894211947	0.3630875110753951	0.0428775976433545	0	1.5016299556985513	0.0068164425331678	0.0160309905009169	0.4284225228440642	0.0			0.0	0.9447300771208226	0.9691516709511568	22	46	68	43	24
TOBG_MED-605.fna_MHASMcontig_813604	13199	0.7476323963936662	0.3760133343435108	0.0571833576075733	0	1.5365428648371735	0.013374902297873	0.0242442609288582	0.4832310481538743	0.0			0.0	0.9625	0.99375	2	28	30	12	2
TOBG_MED-605.fna_MHASMcontig_813870	7682	0.3293413173652694	0.2906795105441291		0	0.5460762105088071	0.0062308080827321	0.0	0.2523410717206661				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-605.fna_MHASMcontig_814374	31447	0.3762521067192419	0.2617101790313861		0	0.7348210679380706	0.0041438010331892	0.0	0.282678117987411				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-615.fna_10217	9774	3.0004092490280336	0.7829957028852057	0.0237561705633329	2	2.926316988913441	0.029601070635177	0.2393083691426233	0.9293036523250768	0.0			0.0	0.9722103463018384	0.9854638734501924	36	75	111	65	34
TOBG_MED-615.fna_10578	8196	2.5063445583211323	0.765617374328941	0.025091930129043	2	2.4354695077445845	0.0269034649715332	0.1577598828696925	0.8906391424426646	0.0			0.0	0.9760247486465584	0.9907192575406032	13	48	61	31	12
TOBG_MED-615.fna_10768	9611	5.4122359796067006	0.8658828425762147	0.0309686836856278	4	4.630659240254537	0.0472368718300296	0.4712308812818645	0.9915956375612248	0.0			0.0	0.9706336939721792	0.9920512254360786	49	258	307	133	36
TOBG_MED-615.fna_10969	56707	1.2947784224169856	0.6778880914172853	0.024291449462374	1	1.2770050713805994	0.0053626334795567	0.0211614086444354	0.681231245627791	0.0			0.0	0.9875	0.9966666666666668	5	40	45	15	4
TOBG_MED-615.fna_10971	7670	0.8941329856584094	0.3318122555410691	0.0344624467787033	0	1.6793102507963047	0.019176156708364	0.0753585397653194	0.5459370464452971	0.0			0.0	0.9965397923875432	0.9982698961937716	1	12	13	2	1
TOBG_MED-615.fna_11193	43673	1.6541341332173196	0.7607675222677627	0.0161668711270861	1	1.6207579462808377	0.0077556217318372	0.0561216312137934	0.7679031272778867	0.0			0.0	0.9808241534067728	0.985720114239086	38	43	81	47	35
TOBG_MED-615.fna_1161	25348	1.3765188575035503	0.7055388985324286	0.0120647144767472	1	1.3217345305183914	0.0083019660633022	0.0292725264320656	0.7034282651958632	0.0			0.0	0.9892183288409704	0.995956873315364	4	10	14	8	3
TOBG_MED-615.fna_116289	9005	2.808439755691283	0.8907273736812882	0.0221891244556032	2	2.483986661931541	0.0261777018097583	0.1890061077179344	0.9162444049779866	0.0			0.0	0.9800235017626322	0.9929494712103408	13	51	64	34	12
TOBG_MED-615.fna_124376	13473	2.101313738588288	0.6905663178208269	0.0289883117217801	1	2.730731048943867	0.023526801663238	0.1313738588287686	0.8436190140034283	0.0			0.0	0.9638418079096044	0.9836158192090396	34	82	116	64	29
TOBG_MED-615.fna_12441	24635	2.045382585751979	0.8136391313172315	0.0151517215469301	2	1.873698855965583	0.0119380205755437	0.0998173330627156	0.835701900821722	0.0			0.0	0.9821065473769826	0.9906466043106954	26	47	73	44	23
TOBG_MED-615.fna_12470	18888	1.5826450656501485	0.711457009741635	0.018811800373514	1	1.5174927885235892	0.0110419339690824	0.0545849216433714	0.7527797385515154	0.0			0.0	0.9835111542192048	0.9922405431619786	13	19	32	17	8
TOBG_MED-615.fna_125610	8536	4.267572633552015	0.9365042174320524	0.0231208297449404	4	2.803358210594583	0.0303442796646501	0.4383786316776007	0.9769079444323368	0.0			0.0	0.9743452699091396	0.98690539818279	54	128	182	96	49
TOBG_MED-615.fna_126740	8724	1.853622191655204	0.7687987161852361	0.0281448665891007	1	1.9590042858945216	0.0209750232019153	0.0851673544245758	0.805388184697182	0.0			0.0	0.9609690444145356	0.9690444145356664	23	18	41	29	23
TOBG_MED-615.fna_1270	7882	3.0498604415123065	0.7222786094899771	0.0156620769993239	1	3.5190316085356974	0.0396398957822978	0.2702359807155544	0.9323242099827218	0.0			0.0	0.9807511737089202	0.9924882629107982	17	50	67	41	16
TOBG_MED-615.fna_127680	18894	1.4938604848099926	0.6696305705514979	0.016972060022057	1	1.5073088197410376	0.010966089297945	0.0458875833597967	0.7326185017747702	0.0			0.0	0.9769319492502884	0.9873125720876584	14	18	32	20	11
TOBG_MED-615.fna_13276	12514	7.077113632731341	0.980981300942944	0.0157714830525543	7	3.27092403003519	0.0292408326399184	0.7804858558414576	0.9980677909356824	0.0			0.0	0.9812634381079144	0.992423466775878	100	210	310	183	74
TOBG_MED-615.fna_13540	36359	1.3407684479771171	0.7174014686872576	0.0144048903655851	1	1.2329073275287064	0.0064659216987807	0.0169971671388102	0.6939168676449957	0.0			0.0	0.9854368932038836	0.9967637540453076	3	8	11	9	2
TOBG_MED-615.fna_137727	45800	1.4575982532751093	0.7450436681222707	0.0239836784656362	1	1.386787747931724	0.0064801043335677	0.0306768558951965	0.7239185250247269	0.0			0.0	0.9772241992882562	0.992170818505338	12	43	55	32	11
TOBG_MED-615.fna_13996	70293	1.6589703099881925	0.7579133057345682	0.025080212709913	1	1.693023508364646	0.0063857224494787	0.0514133697523224	0.7688921475549026	0.0			0.0	0.975650249031544	0.9914222468179302	40	126	166	88	31
TOBG_MED-615.fna_15334	18194	3.716280092338133	0.7826206441684072	0.0291006532382339	3	3.514472018230602	0.0260560110726376	0.3350005496317467	0.962427216040195	0.0			0.0	0.9655455291222312	0.9849056603773584	111	260	371	210	92
TOBG_MED-615.fna_15675	21065	2.8610016615238547	0.8467125563731308	0.0188020382753252	2	2.4269533732156305	0.0167221074480723	0.2236885829575124	0.920042854343192	0.0			0.0	0.9819609507640068	0.9919354838709676	56	127	183	85	38
TOBG_MED-615.fna_16042	8379	1.0354457572502684	0.6322950232724669	0.0	1	1.0529865125195088	0.0115040995295449	0.0081155269125193	0.5992023544688387	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-615.fna_16576	30889	1.445757389361909	0.6812133769302988	0.0271160460465791	1	1.68138931877932	0.0095669474814979	0.0439962446178251	0.7210168169563281	0.0			0.0	0.9690949227373068	0.9845474613686536	18	60	78	42	21
TOBG_MED-615.fna_16729	14344	0.443112102621305	0.299079754601227	0.0	0	0.8145694493897877	0.0068015535004998	0.0005577244841048	0.3238010805033503	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-615.fna_17057	10688	3.774232784431138	0.9519086826347304	0.0112873743307069	3	2.7955573131882647	0.0270421050584521	0.3189558383233533	0.9643015335839442	0.0			0.0	0.9932531534174244	0.9982399530654152	10	57	67	23	6
TOBG_MED-615.fna_17402	32906	1.4604023582325412	0.6443809639579408	0.0273488237915638	1	1.7927040717640086	0.0098827465410803	0.0588950343402419	0.7246012639816837	0.0			0.0	0.9840041279669762	0.9927760577915375	14	64	78	31	14
TOBG_MED-615.fna_1802	12412	1.3314534321624234	0.6629068643248469	0.0251854263062759	1	1.444716573062388	0.0129681870790191	0.0556719303899452	0.6913889030216877	0.0			0.0	0.9782923299565848	0.9855282199710564	10	24	34	15	10
TOBG_MED-615.fna_18083	10832	1.6037666174298375	0.6686669128508124	0.02546705254193	1	1.804704338001248	0.0173409060112436	0.0856720827178729	0.7573477482120221	0.0			0.0	0.9741379310344828	0.990301724137931	17	29	46	24	9
TOBG_MED-615.fna_18218	46984	1.5489315511663546	0.7125191554571769	0.0148029617653555	1	1.6623600335767723	0.0076692821730551	0.0539332538736591	0.7453095925047614	0.0			0.0	0.9810576164167324	0.9917127071823204	24	49	73	48	21
TOBG_MED-616.fna_6370	24328	0.6686534034856955	0.4554833936205195	0.0	0	0.881642939908995	0.005652602633541	0.0035761262742518	0.4459060131542349	0.0			0.0	0.9885057471264368	0.9885057471264368	1	0	1	1	1
TOBG_MED-616.fna_64	74766	0.6792392263863254	0.4653050851991547	0.0194636007835125	0	0.8775550824963305	0.0032094101149324	0.00155150736966	0.4510611548787864	0.0			0.0	1.0	1.0	0	5	5	0	0
TOBG_MED-616.fna_6460	31096	0.5774054540776948	0.4158734242346282	0.0	0	0.816437862377999	0.0046299665818559	0.0011255466941085	0.3994137490887528	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-616.fna_65042	8549	1.4352555854485904	0.5840449175342145	0.0236491946085184	1	1.9857196921564064	0.0214775968418118	0.0932272780442157	0.718417747915097	0.0			0.0	0.986198243412798	0.9949811794228356	4	23	27	11	4
TOBG_MED-616.fna_6520	33774	0.8335405933558359	0.4103452359803399	0.0145583177474302	0	1.900841516977873	0.0103433468638959	0.0278616687392668	0.5209816359193735	0.0			0.0	0.9659936238044632	0.9691817215727948	36	22	58	32	29
TOBG_MED-616.fna_6626	63427	0.8334620902770113	0.5275828905671086	0.0118081182571354	1	0.9938707272537696	0.0039463557954316	0.0042726283759282	0.5209484300688259	0.0			0.0	1.0	1.0	2	4	6	0	0
TOBG_MED-616.fna_6739	84070	1.037516355418104	0.5137623409063875	0.0211074271589327	1	1.6394305491404972	0.0056542509895228	0.0373498275246818	0.5999344786182839	0.0			0.0	0.9722929936305732	0.990764331210191	26	101	127	87	29
TOBG_MED-616.fna_6763	51686	0.7385945904113299	0.527222071740897		1	0.8558073907826252	0.0037643827310476	0.0	0.4790905346933465				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-616.fna_67878	9146	4.515088563306364	0.9442379182156134	0.0094082461922542	5	2.3014750539209974	0.024066582108655	0.5137765143232014	0.9814414225653116	0.0			0.0	0.987231325814003	0.9897850606512024	94	31	125	60	48
TOBG_MED-616.fna_68361	17395	1.0253521126760563	0.4896809427996551	0.0247731611314343	0	1.505567319335238	0.0114156447769634	0.0377119862029318	0.5956142037575007	0.0			0.0	0.9542682926829268	0.9786585365853658	14	24	38	30	14
TOBG_MED-616.fna_686	51815	0.8899739457685998	0.5268744572035124	0.0275793963634751	1	1.20111034115215	0.0052766628465323	0.0191836340827945	0.5442664653531707	0.0			0.0	0.9678068410462776	0.9808853118712274	19	39	58	32	19
TOBG_MED-616.fna_739	60809	0.755726948313572	0.4921804338173625	0.01809761708691	0	1.0080467586031396	0.0040879005116945	0.0069068723379762	0.4869114801385817	0.0			0.0	0.9857142857142858	0.9952380952380953	4	8	12	6	2
TOBG_MED-616.fna_744	31071	0.6384731743426346	0.4479739950436098		0	0.8472916632850184	0.0048068692220413	0.0	0.4309413718222584				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-616.fna_7471	15262	0.7471497837767003	0.4440440309264841	0.0083333334097495	0	1.053703150770309	0.0085295630239737	0.0102214650766609	0.4830107817163537	0.0			0.0	0.9935897435897436	1.0	2	2	4	1	0
TOBG_MED-616.fna_75737	18947	1.05689555074682	0.4242888056156647	0.0342272950363331	0	2.10409762653558	0.0152864668902922	0.0582677996516598	0.6067220917347299	0.0			0.0	0.9664855072463768	0.9764492753623188	26	49	75	37	26
TOBG_MED-616.fna_75901	8159	5.747150386076725	0.9307513175634268	0.016701798980072	6	3.1910097706834377	0.0353294017591387	0.6362299301384974	0.993747249242794	0.0			0.0	0.9930649200539396	0.996339818917357	38	116	154	36	19
TOBG_MED-616.fna_75999	12671	1.8518664667350644	0.7218056980506669	0.0206053921670624	1	1.9858419511425531	0.0176423475586734	0.0911530265961644	0.8050862430161356	0.0			0.0	0.9774891774891776	0.9904761904761904	17	39	56	26	11
TOBG_MED-616.fna_7661	62769	0.6368589590402906	0.4508595007089487	0.0	0	0.8524140318692991	0.0034023692509786	0.0021188803390208	0.4301296845721031	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-616.fna_76662	57515	0.8921672607145962	0.490880639833087	0.0193660750478541	0	1.5247998935297096	0.0063580811469116	0.0296618273493871	0.5451482290366775	0.0			0.0	0.985345838218054	0.992966002344666	27	53	80	25	12
TOBG_MED-616.fna_76889	10170	3.2662733529990167	0.4992133726647001	0.0244477752552313	0	6.498354165432821	0.0644412941163728	0.1671583087512291	0.9440960014349238	0.0			0.0	0.9852941176470588	0.996470588235294	7	99	106	25	6
TOBG_MED-616.fna_77867	46381	0.837498113451629	0.4922705418166921	0.0222831621865525	0	1.4519626951396238	0.0067420207706875	0.0226170199003902	0.5226526395662098	0.0			0.0	0.9704480457578646	0.9866539561487132	17	37	54	31	14
TOBG_MED-616.fna_78502	20743	0.6267174468495396	0.442462517475775	0.0	0	0.8408722566483945	0.0058385460352105	0.002362242684279	0.4250036037341371	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-616.fna_8226	53237	0.7766215226252419	0.4666491350000939	0.0120560449959818	0	1.1624415753906163	0.0050381190565833	0.0170370231230159	0.4962911238450876	0.0			0.0	0.9856670341786108	0.9911797133406836	9	11	20	13	8
TOBG_MED-616.fna_833	30235	0.5365966595005788	0.4124689928890359		0	0.7287308457076465	0.0041910162848281	0.0	0.3773774797549808				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-616.fna_8365	8922	4.784465366509751	0.9729881192557722	0.0255967992497138	5	2.5349502023823707	0.0268387733391493	0.5113203317641785	0.985370027133914	0.0			0.0	0.9842174484875056	0.993643138974134	42	186	228	72	29
TOBG_MED-616.fna_8482	29240	2.915218878248974	0.5661080711354309	0.026832263688836	1	6.997641843361304	0.0409232816660248	0.1129274965800273	0.9237805248458676	0.0			0.0	0.983343428225318	0.9987886129618412	34	192	226	55	4
TOBG_MED-616.fna_8846	13867	0.8757481791303093	0.4608062306194562	0.005099052606627	0	1.3980823723222433	0.0118729096250833	0.0279079829811783	0.5385057304712244	0.0			0.0	0.9534883720930232	0.9560723514211886	19	1	20	18	17
TOBG_MED-616.fna_9048	20751	0.6949544600260228	0.4685075418052142		0	0.8802597337058539	0.0061108522813142	0.0	0.4586259250767898				0.0	0.0	0.0	0	0	0	0	0
TOBG_MED-616.fna_9281	20753	0.7093432274851829	0.4665831446055992	0.0	0	0.9126225868007708	0.0063352131831905	0.000337300631234	0.4654607242198988	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-616.fna_933	33913	1.698139356588919	0.6588918703741928	0.0212940427413196	1	2.301122052059719	0.0124957679772482	0.0964821749771474	0.7767486588534067	0.0			0.0	0.9773838630806846	0.9874694376528116	65	96	161	74	41
TOBG_MED-616.fna_9623	14285	0.7397969898494925	0.5246062303115155	0.0	1	0.8681275603631028	0.0072637121126857	0.0011200560028001	0.4796433005228645	0.0			0.0	1.0	1.0	0	0	0	0	0
TOBG_MED-615.fna_18371	33561	1.3318733053246328	0.7145198295640773	0.0195828671265881	1	1.2062380090761189	0.0065844883420397	0.0161199010756532	0.6915032987620522	0.0			0.0	0.9833641404805916	0.9926062846580408	3	11	14	9	4
TOBG_MED-615.fna_18988	27669	1.3869312226679678	0.6993386099967472	0.015077493533245	1	1.4238855326618949	0.0085602449852305	0.0327080848603129	0.7061424843058821	0.0			0.0	0.9878453038674032	0.9922651933701656	22	17	39	11	7
TOBG_MED-615.fna_20533	14686	3.2033909846111945	0.8875119161105816	0.011761254493344	3	2.318525348925621	0.019132638817954	0.2524853602069998	0.940904130049823	0.0			0.0	0.9857065803667744	0.9916396979503777	35	38	73	53	31
TOBG_MED-615.fna_20910	46885	1.999957342433614	0.7486829476378373	0.0202703905723967	1	2.287578841168752	0.0105648599000579	0.1110163165191425	0.8289778730306245	0.0			0.0	0.982324687800192	0.993852065321806	47	168	215	92	32
TOBG_MED-615.fna_20913	21708	1.4133038511147964	0.6844020637552976	0.0339001858344529	1	1.5256518881428696	0.010355129815365	0.0398931269578035	0.7129064908784364	0.0			0.0	0.979214780600462	0.9919168591224018	10	43	53	18	7
