genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
TOBG_MED-762.fna	16.033276448243164	0.9960205254310388	0.0105361991106242	1880399	44	44	16	6.6520222135204055	0.0048623632978531	0.9792942880739672	0.9999992895612528	0.0050549799366745	0.9976111398322204	0.9996258411785406	1.458872407326283	False	20171.0	27.2477814684448	0.5123450377637235	0.9806288192325936	4399	689	1630	42546	186287	191856	0.9853140001490724	44176	391702
TOBG_MED-763.fna	12.412955331390952	0.9918795969961752	0.0155945520009264	2111841	38	38	11	8.649464755998569	0.0059626813014527	0.9421017017853144	0.9999826278039442	0.0060525004016722	0.995348238739144	0.9997039559824265	1.9614663317928644	False	48266.0	46.68453984171053	0.3997355049455744	0.9730197351811588	9255	589	1688	63662	160933	172788	0.9761349417516574	65350	358943
TOBG_MED-768.fna	2.3116279795220285	0.8654642397367186	0.0063941037333827	1666962	119	119	2	1.8133442364621104	0.0014146213131608	0.102731196032063	0.870123009826384	0.0	0.9940904764407384	0.9975007153326444		False	19.0	14.736842105263158	0.2216144727848332	0.9692982456140352	1012	428	435	1473	23988	24351	0.991044659313867	1908	50108
TOBG_MED-769.fna	2.93645044842588	0.8786717984671067	0.0163035832862986	1263754	48	48	2	4.284562270016521	0.00382587871628	0.1402409013146545	0.9251961366267174	0.0134692574243342	0.9874682615809964	0.9968233369068442		False	13136.0	45.48309987819732	0.1717619755679811	0.8584621816794216	2221	563	557	5225	22866	27402	0.9728775385155858	5782	80598
TOBG_MED-779.fna	15.195180130411735	0.9971497180373098	0.0116521432919849	1565810	74	74	14	22.939171303623827	0.0184191916056371	0.9725068814223948	0.9999985109080528	0.005302015945592	0.9963218128123849	0.999719588300462	1.635128740102879	False	22500.0	44.28715555555556	0.4031362462292893	0.929355482468479	5601	427	1451	38948	146187	158501	0.98204768063655	40399	341859
TOBG_MED-796.fna	4.346678169037708	0.9242892541078062	0.0164483280627153	2205922	61	61	4	3.8119275367108743	0.0025736763985155	0.3903954899583938	0.978465884268903	0.0012194643545967	0.9896955579656798	0.9961425111068276		False	3225.0	32.46387596899225	0.3101733766434426	0.9438930288179352	8874	3322	9673	22241	59145	66930	0.963478700899842	31914	142227
TOBG_MED-797.fna	15.267592303196968	0.996106213854522	0.0099493960979148	2604406	26	26	15	5.022738862917322	0.0031154467491575	0.9818511399528338	0.9999986031404278	0.0002828525406795	0.9983888243853776	0.9997856980007735		False	6838.0	19.79687042995028	0.5370398781297084	0.9857985250979164	4120	548	1912	56362	246573	248223	0.9882229687229048	58274	498725
TOBG_MED-806.fna	38.261079771645406	0.9939327547296242	0.0192562081210648	2656395	83	83	39	14.942328078183376	0.0091967260278889	0.98121476662921	0.999999999999998	0.0165788907734909	0.9938119941960348	0.9990324167253024	2.217582458876218	False	431985.0	41.7975438962001	0.6253503084629465	0.9932412026541624	16129	2522	5692	122166	624596	644529	0.9751401470864964	127858	1302910
TOBG_MED-815.fna	5.91080117802089	0.9907618516979008	0.004911204719339	3392130	62	62	6	2.785535538319932	0.0015151923344586	0.6720405762750838	0.9945885458891272	0.0	0.9988344696924834	0.9995841465067647	1.5239244008131585	False	1.0	4.0	0.0464396284829719	1.0	2657	948	1875	11799	128007	128324	0.9927633745361828	13674	257603
TOBG_MED-818.fna	10.315173007896624	0.991583632447954	0.0142739601996312	1393000	54	54	10	4.697336909471122	0.003995456651838	0.9212663316582914	0.9998892569346084	0.0012651201848399	0.9958895804956504	0.9988755762379572	1.5059366431958603	False	4005.0	33.648189762796505	0.3490600336499225	0.919228519775552	5275	1443	6685	33133	88333	90591	0.9786241050614828	39818	183900
TOBG_MED-820.fna	6.647443880150329	0.9906837341265012	0.0017270722604491	2062951	28	28	6	3.109153083991918	0.0021676442860045	0.7434253164520146	0.9971762597588368	0.0031823349671061	0.9994555472239428	0.9997574413979722		False	297.0	55.053872053872055	0.1324388378768258	0.8596005817754797	835	372	610	2440	84964	85161	0.9941365713518996	3050	171065
TOBG_MED-827.fna	2.5699193516403787	0.5174955849863875	0.0497649518218353	857302	26	26	1	10.308727578872176	0.0111675916548062	0.0932331897044448	0.8966091474544265	0.0400291872451179	0.9597768019116966	0.9840108095935144		False	35455.0	50.69519108729375	0.098121116596532	0.761129335633485	3215	1278	1121	7787	13664	24560	0.9385738827515444	8908	102280
TOBG_MED-828.fna	51.91131199654823	0.9986283695849028	0.0215205230417099	2136873	85	85	54	15.06241952983297	0.0103452245186269	0.9947189187190816	1.0	0.020715771345064	0.9951970936983084	0.9998720354085552		False	859752.0	50.3080946598554	0.2521137055292964	0.9762994126414282	10209	272	1141	132504	692737	701732	0.9783186250701292	133645	1412346
TOBG_MED-829.fna	2.70286688948727	0.8064050265694259	0.0033103036984772	1579447	101	101	2	2.3832875114961607	0.0019086184512198	0.1947681688591007	0.9080611377332864	0.0	0.9839902999096304	0.984913498859004		False	207.0	34.768115942028984	0.4478532725234239	0.9645687707257632	4925	4641	6088	881	26154	26618	0.9746973517789104	6969	54283
TOBG_MED-837.fna	2.151021243260276	0.844723211784889	0.0060409260130481	1827968	72	72	2	1.812938374092532	0.0013462206231082	0.0846141726769833	0.8503343926539122	0.0001991688332325	0.9969483810903071	0.9986034964311576		False	83.0	44.19277108433735	0.2545068825183728	0.9872537770128132	472	216	361	964	24458	24753	0.9895497392530896	1325	49938
TOBG_MED-856.fna	7.939130909214402	0.953717823025177	0.0224313162198395	1796199	53	53	8	5.408238725162576	0.0040472870569003	0.7153377771616619	0.9990974194257872	0.000438647264599	0.9825751485147745	0.9941170015464372	2.900286933550919	False	5748.0	48.60542797494781	0.2210002936796915	0.8973035503964648	22389	7559	12194	52127	88659	94197	0.9641487382990986	64321	192611
TOBG_MED-861.fna	1.2182714837013802	0.6673859979247064	0.0102816197528312	2696486	164	164	1	1.2090874684186967	0.0007408261219463	0.0153077004664588	0.6589525698794554	0.0	0.9928047096445962	0.9961237493034862		False					297	160	335	471	20869	21198	0.9787108578805692	806	42977
TOBG_MED-899.fna	4.507709994406616	0.9431213764264677	0.0058181680964565	1938004	67	67	4	6.391346413895675	0.0046070378249517	0.3720926272597992	0.9813201135531258	0.0030208057373042	0.9960325439561124	0.9986825993562763		False	4849.0	48.68179005980615	0.480093054697544	0.9446876502580196	2861	950	2330	5653	53969	55870	0.9849685280130702	7983	114572
TOBG_MED-928.fna	6.201788070590275	0.9751380844336228	0.003835014875859	3796047	37	37	6	2.999087029408343	0.0015408027843771	0.7073236975200782	0.9958147082588824	0.0	0.9984130554771372	0.9992990777770412	1.544526671999353	False	48.0	10.604166666666666	0.6937114948439898	0.9946969696969696	4261	1882	3705	11306	151364	151793	0.992513608656793	15011	304713
TOBG_MED-955.fna	13.43864351701282	0.9932017266821308	0.0126850970538876	1488172	49	49	13	6.095652801896701	0.0050133555368508	0.953803726988547	0.9999929770150624	0.0134039786200887	0.9971129134071284	0.9997449669725184	1.7556515971152755	False	14146.0	31.64102926622367	0.5367042591700096	0.9537012844702368	4098	362	2940	37703	122759	128930	0.9794869404674792	40643	272716
TOBG_MED-965.fna	8.216907910437584	0.984917026064129	0.0126802223788725	1877216	72	72	8	5.002509594086224	0.0036652454816733	0.8083816673201166	0.9992937418141004	0.0007057697207694	0.9964184679214	0.9993996732799256		False	5524.0	35.33906589427951	0.4992727121001215	0.9754036637876669	5435	911	2607	29093	94599	95982	0.9846887863414132	31700	196780
TOBG_MED-972.fna	3.941208590252773	0.9085844719064208	0.0227847828476854	1747143	69	69	3	3.808632490412524	0.002892856811213	0.3453340682474188	0.9691952748002476	0.0006416085885848	0.983803708639127	0.993955395559445		False	2863.0	36.98742577715683	0.3248221422504621	0.9365697287150035	9772	3647	4006	19771	42212	45727	0.96888916826699	23777	97651
TOBG_NAT-108.fna	4.14843091421104	0.8372396360579902	0.0181014412944198	2444895	122	122	3	3.6483019660149103	0.002344977996677	0.3790338644399861	0.9743462237825568	0.0	0.981434081005894	0.9935264778816832		False	31.0	16.387096774193548	0.7808081434411951	1.0	17205	5999	13455	27319	68828	78166	0.9567306149869084	40774	158528
TOBG_NAT-109.fna	3.122902478256836	0.7861879932578252	0.0093119749894459	2285316	107	107	2	5.348366918339621	0.0035546032642777	0.144513931552573	0.9365512565183036	0.0042875903479119	0.9847604917337855	0.9919154605462362		False	4181.0	45.4477397751734	0.3228764989950284	0.9546110611919604	5033	2670	3026	5018	44993	45982	0.974334566839163	8044	93931
TOBG_NAT-118.fna	30.739978979309388	0.9537537567969796	0.0041284331862848	1381496	37	35	32	11.45900197458319	0.0097754872723201	0.9330255027882816	0.9999999999983716	0.0070747965609633	0.9959184496780764	0.9982264922950168		False	15353.0	38.473783625350094	0.5456093860323501	0.9838390524984814	5261	2286	2831	12594	260420	261201	0.9880696798034436	15425	526529
TOBG_NAT-12.fna	2.3074666744986585	0.282258957275732	0.0193968309901225	1327887	32	32	0	8.741988864534024	0.0076046453601038	0.1058147267049078	0.8696449077751391	0.0128129930151278	0.9521386378193722	0.9696391715892108		False	13727.0	50.03190791870037	0.3963505986488717	0.9488172293421372	6725	4266	4212	5841	18878	25395	0.938732797577226	10053	63375
TOBG_NAT-143.fna	20.6629133554976	0.9613481220892612	0.003799938574129	2084737	31	31	22	8.39873361815255	0.0058255244799126	0.9252327751654046	0.9999999880836268	0.0021100627616991	0.995790274808994	0.9974228394181662		False	5982.0	28.171180207288533	0.4193416059518667	0.9494552655232132	8120	4971	14570	14603	267616	269145	0.9863815209025816	29173	540287
TOBG_NAT-145.fna	1.2293257053305298	0.5855626182501393	0.0187324809678399	1822408	37	36	1	2.967883547461608	0.0022029655419466	0.0214940891392047	0.6622652982643884	0.0019901416667264	0.9751091368614536	0.987056751167956		False	685.0	46.32262773722628	0.4795434552555682	0.8787111024742335	975	507	519	1118	13914	15354	0.9630515855956534	1637	33477
TOBG_NAT-146.fna	8.542686548264397	0.9498427122180708	0.0132597276246518	1453069	30	30	7	8.805781146243259	0.0073202079355233	0.7649595442473827	0.999470296012776	0.0012181206181256	0.9827590394938908	0.9924824949911788		False	13671.0	44.760441811133056	0.3438781415644515	0.9733171626431724	19164	8356	9690	27472	76409	78386	0.9725523468497992	37162	160516
TOBG_NAT-154.fna	48.15250573176888	0.917340236891216	0.0056815732371368	1978883	76	75	54	21.375272219997974	0.015253730696927	0.8818545613863983	1.0	0.0049950682859965	0.9917213296529056	0.9963056283153792		False	54380.0	47.90776020595807	0.5118402739456488	0.9589700167900206	14447	6447	9993	25818	586810	589389	0.9841729831722178	35811	1184911
TOBG_NAT-175.fna	17.6003123203006	0.9727273924437364	0.0098517873359725	1822488	66	66	17	17.591759074365914	0.0130784277403666	0.918334716058487	0.9999998219276268	0.0010516236695937	0.9936074003348362	0.9976458694568888		False	33893.0	49.21166612574868	0.4442588651304346	0.955232325391802	10699	3940	9749	36675	196765	205626	0.9786455971197936	46424	420851
TOBG_NAT-181.fna	9.905785453913667	0.9712214355878156	0.0118775170601485	2975687	114	114	10	4.326139025352802	0.0025175443586391	0.900659914836473	0.9998410321465596	0.0004405444721657	0.9929412607524696	0.997537015658476	1.5653168984181711	False	2401.0	34.70887130362349	0.3631468106509428	0.9327436706763662	18918	6601	11324	54693	181964	184024	0.9821751507082442	66017	371233
TOBG_NAT-185.fna	3.5428140590459933	0.915861959367043	0.0229951424617017	2240152	79	79	3	3.2174947634530056	0.0021573280436449	0.2614300279623883	0.9562080301049664	0.0	0.9840568400885864	0.994578608469665		False	1696.0	23.11615566037736	0.2212269339823533	0.9586846211715372	9337	3175	3856	20441	49148	52876	0.9680731771979072	24297	112173
TOBG_NAT-200.fna	13.567229597691403	0.9539539316237792	0.0180660333687509	1120682	53	53	14	8.755527832460217	0.0083100760492669	0.8397261667448929	0.9999937308121096	0.015677224945461	0.9837928476854972	0.9960831652615224	2.746442566457313	False	26264.0	36.27874657325617	0.388120009326346	0.9612763474708844	15252	3686	5807	36465	92905	100124	0.9682141535677532	42272	217801
TOBG_NAT-224.fna	1.887653121812341	0.6910823196260828	0.0160353216992417	1642075	43	43	1	3.919640809112117	0.0030668332104906	0.0705254023111002	0.8111491457797799	0.0016920108918319	0.9793105830339872	0.9888781431334622		False	1039.0	46.03176130895091	0.4880378736076016	0.9724574475706488	2396	1288	1756	2850	18968	20932	0.9598898089584548	4606	45068
TOBG_NAT-231.fna	9.097012958902305	0.942440505879838	0.0050635360445659	1487626	65	65	9	4.67070546282296	0.0038462869827597	0.8326676194150949	0.999675317391718	0.0	0.9836473458421664	0.9873673809112472		False	237.0	19.17299578059072	0.4629374134018144	0.986098117713162	20256	15648	15800	9040	83760	84977	0.9799319123155206	24840	172666
TOBG_NAT-252.fna	2.0601008298539525	0.756664645449663	0.0103576929787426	1443025	79	79	2	2.932940434380974	0.0024550320879211	0.0730756570398987	0.8378233381644787	0.000301185810234	0.981375059269796	0.9878710289236604		False	902.0	29.97228381374723	0.3627087319434954	0.957941593912396	1964	1279	1611	1726	18231	18951	0.9786895071621864	3337	39340
TOBG_NAT-259.fna	1.5348972692754517	0.7084352182565645	0.0160495978278017	1757702	82	82	1	2.071821209339884	0.0015700567485059	0.0350264151716274	0.7421337627477791	0.0010922154343312	0.9790306337913784	0.9874606113764092		False	658.0	40.07142857142857	0.2452856959616564	0.9334704289210544	1291	772	1021	1394	16760	18106	0.9702875522606946	2415	37816
TOBG_NAT-271.fna	0.8907051503755292	0.0219947647981825	0.0119111816537162	1098716	31	11	0	6.796199642202399	0.0065020817240795	0.018856556198326	0.5445606164113357	0.0089165307580455	0.9728255623129646	0.9849888985423304		False	2094.0	49.27363896848138	0.4983522440759975	0.9888900189780144	563	311	301	651	6004	6227	0.9200554702307436	952	13801
TOBG_NAT-272.fna	1.974974989451333	0.6300965373150581	0.0116685886316426	1175504	50	50	1	8.304704779073026	0.0076924999238489	0.0477607902652819	0.8251633056159172	0.0050081156884727	0.9791069233920524	0.987175605151132		False	2564.0	61.71957878315133	0.4057486671633964	0.9491314063103916	1173	720	1191	1237	14208	15476	0.9732916654484136	2428	34799
TOBG_NAT-284.fna	13.536168291101497	0.9530597200294876	0.0063225065628514	2500049	31	31	14	5.803688445224536	0.0036750994910614	0.917063225560779	0.9999935564865576	0.0	0.9908169527409352	0.995309030432638		False	1892.0	17.137949260042284	0.5754327387932212	0.9877599597558564	21054	10755	14386	28871	215255	216098	0.9824350495246116	43257	433668
TOBG_NAT-39.fna	21.1106900689008	0.9810932036520084	0.019263383715679	2742929	148	148	21	9.286574325921396	0.0056377315287949	0.9460799021775628	0.9999999919752822	0.009109703459305	0.9899989595496006	0.9982408681209852	1.764253824715668	False	190142.0	29.963995329806146	0.3576198947256223	0.9684183561022718	25953	4565	10536	122246	360788	380603	0.9739845401808002	132782	783794
TOBG_NAT-41.fna	2.253389247702772	0.3895688345275376	0.022546879972298	2332376	77	76	0	8.368016882316965	0.0054974574141673	0.1269495141435171	0.8632693990785881	0.0026371960158277	0.9608941754983216	0.974015008747222		False	7390.0	44.69594046008119	0.3688571247043323	0.949260699868432	11579	7694	7877	11364	32237	41882	0.9396989389525542	19241	98203
TOBG_NAT-43.fna	14.184864635536815	0.991511005368296	0.0163848507249006	2074215	104	104	14	6.673034990216582	0.0046567737989306	0.9516997996832536	0.9999963662139824	0.0011292711031988	0.991120195741706	0.997800945274388		False	19625.0	36.12876433121019	0.2137015943700418	0.9381016494971864	17529	4341	8988	67987	183743	186598	0.9775643110962312	76975	377508
TOBG_NAT-509.fna	1.1082883551222171	0.6099830811273192	0.0049934294826477	1056808	26	26	1	1.8116938099307296	0.001766680706772	0.0131537611373115	0.6241700947394295	0.0070397815904328	0.9705057190130204	0.9748938925257176		False	123.0	31.617886178861788	0.5323855805610157	1.0	410	349	430	137	7168	7486	0.9710090606683258	567	15562
TOBG_NAT-510.fna	1.7828662777897883	0.7489502902692851	0.0027038517322866	1008374	21	21	1	3.7942646258677897	0.0037863725842715	0.0398026922550561	0.7928414679019582	0.0003800275128968	0.9843531991229818	0.9858232011162048		False	3.0	12.0	0.9999999999999996	1.0	628	569	822	107	11018	11251	0.9715190445639196	929	23266
TOBG_NAT-52.fna	22.564622900586823	0.9826662908680946	0.0179424967811974	1937208	84	84	23	9.1929784664679	0.006633757668383	0.9462179590420852	0.999999997777342	0.0068433440793624	0.9899030071123026	0.9979918397006908	1.9525972351845915	False	131972.0	28.63358136574425	0.4042964748336677	0.9747328123552236	18508	3681	11138	87106	268481	277216	0.9718149363718024	98244	561882
TOBG_NAT-68.fna	10.793222571391103	0.8207208173040568	0.0063133704523324	2089406	60	60	11	8.379350802186686	0.0058136621008285	0.694345187101023	0.9999273905537192	0.0002722505055027	0.961384617399462	0.9671443213909312		False	2895.0	27.78307426597582	0.7951896207113618	0.9949461932412624	56022	47666	59876	19328	141025	157684	0.9524928188464123	79204	324489
TOBG_NAT-90.fna	3.231683450447117	0.230998775103938	0.0244787724478922	1516047	33	33	0	10.823039981314224	0.0088092811810727	0.1263733907985701	0.9423621890618802	0.0175583879042912	0.9560619663026912	0.9722268618076289		False	24160.0	39.52922185430464	0.3700478173107416	0.9584270536387222	8418	5321	5228	10402	30161	38847	0.9384642766633468	15630	96696
TOBG_NP-104.fna	13.278350966894411	0.7437533405026692	0.0099911998719905	1552910	93	92	9	15.260966374976402	0.0123204230102872	0.5879645311061169	0.9999919092077632	0.0031040945083737	0.9421459362843024	0.9533763536957208		False	34393.0	44.795568865757566	0.5440516175877186	0.975580964849216	52824	42570	41541	21520	125955	149905	0.9385278585426412	63061	324097
TOBG_NP-1052.fna	6.207705796018494	0.7979327365340589	0.005548769976361	2351321	108	104	6	4.79489335264405	0.0031414278390616	0.6158669956165066	0.9958365208407464	0.0	0.9598902286511783	0.9628023183465794		False	225.0	25.07111111111111	0.3920949393795421	0.9595119456303668	58083	53866	53553	11985	90894	96542	0.9566216511051708	65538	199514
TOBG_NP-51.fna	1.244285678571122	0.2314538520293271	0.0170062021161918	2679977	136	125	0	3.208344158712592	0.0019698386704179	0.1042632082290258	0.6666973204271645	0.0008942826124426	0.9553186387663148	0.964204807764572		False	195.0	32.98974358974359	0.4640536841851131	0.9465864477328604	12485	10002	9740	8129	21205	25378	0.940371138201842	17869	54788
TOBG_NP-52.fna	14.382305161354989	0.9482480637350796	0.0079036833856008	1965511	53	51	15	9.299227442840744	0.0066509469814859	0.9015248451929296	0.9999969475788344	1.6444043852505922e-06	0.9879788279286686	0.9935562770428402		False	1854.0	14.380258899676376	0.5431364206853706	0.9839903439812114	21301	11418	13687	26090	188114	189857	0.9753066404939872	39777	382315
TOBG_NP-57.fna	3.069182839202373	0.6202426951853652	0.0046979364359932	2589833	118	110	2	3.590299528022637	0.0022412108893448	0.2971878881765735	0.9334690780067242	0.0	0.9595448421200338	0.9619978510186872		False					31137	29249	29111	4499	53850	59112	0.9491842659142672	33610	121112
TOBG_NP-944.fna	11.518119399492706	0.8636992019712353	0.0310665003270837	1256471	65	64	11	8.457956609582244	0.0075848639784581	0.7321880091144165	0.9999617168011272	0.0	0.956083493754708	0.973756838515913		False	26611.0	20.795685994513548	0.3599673762706135	0.970239855815008	40402	24143	22178	61372	88731	101662	0.943778382249146	83550	214399
TOBG_NP-965.fna	6.029087425804756	0.5482754561672716	0.0079749767038134	1418723	35	30	1	10.586720841548072	0.0089101880526364	0.3810708644323099	0.995125238978602	0.0180910088566488	0.9491874354924034	0.954895548559654		False	19262.0	47.72785795867511	0.5535730719008135	0.9857128551746048	27471	24385	24852	8843	53350	72200	0.93883961800896	33695	172368
TOBG_NP-970.fna	5.825243888320531	0.711222209883748	0.0279095620331096	2539482	102	101	6	5.095511493756288	0.0032104559794177	0.5682477765150531	0.9941638873936754	0.0	0.9829091753259578	0.992287889234991		False	385.0	14.046753246753246	0.2112327082806245	0.9799102766707892	24663	11129	14781	64994	91162	94392	0.9631842342431748	79775	191832
TOBG_RS-344.fna	2.091389932761999	0.7781696851308133	0.0309534323660271	1343288	96	96	2	2.067769095045125	0.0017969822165808	0.0984636206085366	0.8422426696711742	0.0	0.977348504895475	0.9878577099005784		False	219.0	36.49315068493151	0.1544202525519419	0.8677488537154652	2996	1606	1813	4815	18393	21089	0.9505494511734378	6628	45271
TOBG_RS-350.fna	1.3345029433205644	0.0711015156160744	0.0185214989875653	2358051	82	47	0	12.393261685603065	0.0080988737428092	0.0358372231983107	0.6922187879617054	0.0141961166134584	0.9584408207701228	0.9709488083686364		False	8778.0	57.82695374800638	0.2923080659197268	0.8868766132764195	3512	2455	2357	3248	19388	23594	0.931270012315517	5605	62432
TOBG_RS-352.fna	2.919342191313737	0.1460152746332786	0.0237133509869709	1244678	68	65	0	12.176633499299152	0.010974497041751	0.094777123079222	0.9240575266509952	0.0209138638720613	0.9453915077945528	0.9626251409292428		False	23590.0	52.24230606189063	0.4065798876519689	0.9514422828231138	6442	4409	4403	6479	22449	32964	0.9258433325074434	10882	91704
TOBG_RS-367.fna	1.8442593743791535	0.8127460153681498	0.0014097160176707	3120740	11	10	2	1.5697693974400662	0.0008889150689704	0.0518508430692719	0.8037725881066904	0.0027690556597823	0.9992089634330988	0.99948706222615		False	280.0	44.28928571428571	0.2137318577501653	0.8562291713089146	128	83	101	135	38663	38999	0.976244981875195	236	78893
TOBG_RS-382.fna	1.3895564065089772	0.4423148836108004	0.0037858406779359	2449540	172	160	0	2.033847742188074	0.0013087219067811	0.0991096287466217	0.706822868115242	0.0	0.966408949924415	0.9677476490384022		False					8155	7830	8217	597	21418	25265	0.9391243801828932	8814	53983
TOBG_RS-397.fna	1.684683323251511	0.7515195261875514	0.0116218665952957	2309437	174	173	1	1.4796132901546115	0.0009810525465274	0.0455950952548174	0.7740802371602595	0.0	0.9918327809380906	0.9954890359832476		False					860	475	489	1149	26393	26496	0.983051213160116	1638	53435
TOBG_RS-404.fna	1.1954411952862822	0.2933009278145266	0.0091639538911026	1742913	48	48	0	3.378955994754459	0.0025665171106484	0.077361864877937	0.6520075780455724	0.0	0.9558794081655356	0.961375013905885		False	425.0	24.301176470588235	0.3950554336229794	0.907123848446414	5949	5208	5405	1768	13755	16455	0.9524246579661536	7173	35449
TOBG_RS-406.fna	1.25455978814863	0.0702342534332956	0.0133963692401304	2034634	95	69	0	8.026927940445482	0.005653841564125	0.0341570031760011	0.669707380916886	0.0068234052119459	0.9516525893204024	0.965106407470826		False	7607.0	49.19048245037465	0.4428330520880047	0.961466973938266	3360	2425	2411	2227	15755	18403	0.9389008258875472	4638	43160
TOBG_RS-419.fna	3.326695213804201	0.2850185420434338	0.0079152393824334	1520059	83	77	0	7.439321957141036	0.0060671915189208	0.1890860815270986	0.9470004509411136	0.0	0.9477701776481968	0.9556505765042342		False	2045.0	23.873838630806844	0.8191745879657955	0.9960287155038522	15012	12747	12503	5025	31027	41924	0.9307919543102436	17528	103258
TOBG_RS-422.fna	1.003049444243589	0.5450530635807401	0.0145931695774686	2030206	102	102	1	1.269811996784459	0.0008956997740737	0.0138660805849258	0.587571598035231	0.0	0.96543639657561	0.972931689815637		False	65.0	41.70769230769231	0.1922864398051625	0.8042592192097686	973	762	822	532	13463	15460	0.9446243841642756	1354	32984
TOBG_RS-428.fna	3.2932923443078144	0.1907007801137115	0.0210514034288732	1512600	65	60	0	12.670965456948258	0.0103471831385788	0.1149557054079068	0.9454139618256704	0.0169942197516268	0.9414085414246444	0.9568730518397534		False	25985.0	48.95035597460073	0.398213784117672	0.9716557311198462	10188	7499	7304	8344	30666	48998	0.9215921867790374	15648	140798
TOBG_RS-465.fna	1.369270659955203	0.2678676044925017	0.0260562339881498	2877862	169	163	0	4.323347603935518	0.0025636025883468	0.0914724194558321	0.7015240720367257	0.0005633994186934	0.956010560504473	0.968580599821459		False	5211.0	34.494722701976585	0.2598178463141315	0.9455242419431824	11580	8271	8602	11899	24718	42741	0.9196659219560612	20501	109571
TOBG_RS-668.fna	1.620011454105802	0.5355353026853514	0.0162867325923362	1414340	42	41	1	9.146970802450989	0.0077142561196144	0.0442885020574967	0.7608035537846878	0.0039200722218905	0.96479828860614	0.9755104647264484		False	3368.0	56.90884798099763	0.349687758317602	0.902199832140506	2205	1534	1611	1885	14129	16135	0.9494079905535808	3496	35063
TOBG_SAT-1329.fna	1.3201647739351356	0.3083195031296388	0.0076484582512676	1632297	45	45	0	2.673632518604458	0.0020984704380912	0.1183847057245096	0.6882973203584033	0.0	0.9609757864613252	0.964939789586988		False	1.0	8.0	1.0000000000000002	1.0000000000000002	7541	6775	7259	2075	13787	19977	0.9334756177719796	9334	46972
TOBG_SAT-1508.fna	0.9720759608212376	0.504205236063048	0.0114824436805824	2044475	61	56	1	1.461582472483856	0.001025255707727	0.0258555374851734	0.5761361879773672	0.0006417652966828	0.9807986984733548	0.988271126161064		False	193.0	53.37823834196891	0.449039461316865	0.9731038055297764	1015	620	752	871	12223	13672	0.9645693712174724	1623	28963
TOBG_SAT-1510.fna	4.388958127629865	0.7383690186583916	0.0096711993651555	1552599	46	46	3	5.481965471890324	0.0044126281300497	0.3762188433716626	0.9792550000311148	0.0002059286507051	0.9559745735871408	0.9650001626386494		False	1285.0	45.15875486381323	0.6436065893507293	0.994353447447624	25716	20444	22077	7293	42721	53269	0.947036338684612	29370	111873
TOBG_SAT-164.fna	1.5182732053434014	0.7314373526635638	0.0053430182833066	1720552	48	48	1	1.4576698343321095	0.0011143981447989	0.0312382305213675	0.7383206135253679	0.0003074742418553	0.9900087446741214	0.9923158501869872		False	39.0	47.84615384615385	0.4528687847556924	0.930265959112113	537	413	433	308	16415	16516	0.9846119795804824	741	33301
TOBG_SAT-197.fna	3.162013977176896	0.8545407141116153	0.0061018930488884	1177491	36	36	3	2.658289848109177	0.002457285317458	0.2459220495103571	0.93870508191532	0.0	0.980844076236916	0.9851504466952836		False	165.0	19.55757575757576	0.6191322083438322	0.9739634070188584	5547	4300	6924	2838	22824	23818	0.9633825397251764	9762	49156
TOBG_SAT-2619.fna	8.363120969397551	0.839584619898449	0.0113765940090858	1203139	27	27	8	6.217859828546135	0.005681460781773	0.684270063558741	0.9993792833224566	0.0006453155839891	0.9581523481911204	0.966323402229154		False	492.0	27.103658536585368	0.5933691179428785	0.9773047249773416	34452	27725	27124	18042	61501	67054	0.9485985413111928	45166	139885
TOBG_SAT-38.fna	1.1209605576064448	0.5470761147626941	0.0156202512254426	1888070	57	57	1	3.085198441706286	0.002252108259175	0.0152690313388804	0.6283520234636012	0.0098910291203813	0.9912241146068196	0.9958028374206528		False	2040.0	38.31617647058823	0.3424477339510157	0.9828221958548188	253	121	161	931	13108	13376	0.975830200530479	1092	27129
TOBG_SP-173.fna	1.0068039117022909	0.4156118861428537	0.0214248087151442	2468286	45	44	0	2.1059159052283603	0.0013428781090599	0.0369661376355899	0.5889366146166888	0.0088023348024551	0.9579255394934404	0.970507326589437		False	2838.0	34.436575052854124	0.216335871146061	0.9201691556714076	3839	2691	2625	3408	15256	19183	0.9376039742732624	6033	45419
TOBG_SP-18.fna	3.0907138068477	0.7291645559069296	0.0323904003188751	2783358	64	64	2	3.2749622759469976	0.0019675363152854	0.2729411739345064	0.93472200557448	0.0	0.9683661689656216	0.9791257784394486		False	34.0	14.117647058823527	0.2841126692293524	0.9008978675645342	24032	15858	15036	33320	54786	66828	0.941490153753502	48356	146670
